time,recvpackets@tsung_controller@ip-172-31-17-73 
10,567 
20,251.0 
30,769.0 
40,1871.0 
50,2603.0 
60,2527.0 
70,2491.0 
80,2359.0 
90,2501.0 
100,3029.0 
110,3830.0 
120,3273.0 
130,3420.0 
140,3146.0 
150,3345.0 
160,3454.0 
170,4439.0 
180,4529.0 
190,4965.0 
200,5.1e3 
210,6252.0 
220,7343.0 
230,8142.0 
240,8937.0 
250,9080.0 
260,9688.0 
270,9362.0 
280,11076.0 
290,11977.0 
300,13011.0 
310,14617.0 
320,16583.0 
330,17504.0 
340,18176.0 
350,16862.0 
360,17038.0 
370,17286.0 
380,17121.0 
390,16415.0 
400,17341.0 
410,17836.0 
420,18686.0 
430,21630.0 
440,22582.0 
450,27489.0 
460,30070.0 
470,32208.0 
480,34295.0 
490,34092.0 
500,32724.0 
510,31443.0 
520,33267.0 
530,32358.0 
540,33246.0 
550,36058.0 
560,37917.0 
570,38335.0 
580,40002.0 
590,40720.0 
600,4.3e4 
610,42573.0 
620,43306.0 
630,44333.0 
640,45441.0 
650,46025.0 
660,47465.0 
670,49005.0 
680,49732.0 
690,48746.0 
700,49577.0 
710,49676.0 
720,48526.0 
730,45097.0 
740,37490.0 
750,36715.0 
760,27444.0 
770,18717.0 
780,12905.0 
790,4198.0 
800,741.0 
810,4289.0 
820,7315.0 
830,7888.0 
840,3691.0 
850,1407.0 
860,6.3e3 
870,2619.0 
880,410.0 
887,17.0 
