time,users_count,finish_users_count 
0,0.5,0 
10,0.9,0 
20,1.4,0 
30,1.5,0.1 
40,1,0.1 
50,0.7,0.6 
60,1.3,1.1 
70,1.5,1.1 
80,2.4,1.2 
90,1.7,1.1 
100,1.8,0.9 
110,0.3,1.5 
120,1.1,1.8 
130,2.1,0.9 
140,2.3,1.9 
150,2.3,1.6 
160,1.8,0.9 
170,1.6,1.9 
180,4.4,1.7 
190,3,2.6 
200,4.4,2.1 
210,5.1,1.5 
220,4.3,3.2 
230,2.9,3.3 
240,3.5,3.3 
250,6.5,3.7 
260,5.2,4 
270,6.4,4.6 
280,5.9,3.3 
290,7.3,5.3 
300,10.6,4.7 
310,10.8,5.7 
320,9.4,5.5 
330,8,5.3 
340,10.5,4.6 
350,10.9,4.5 
360,12.9,4.6 
370,14.4,4.4 
380,15.4,3.7 
390,14.8,2.9 
400,13.4,3.4 
410,16.9,5 
420,19.7,5.1 
430,18.2,5.7 
440,19.5,6.6 
450,19,11.6 
460,18.9,13.5 
470,20.9,17.8 
480,22.3,23.2 
490,23.2,23 
500,23.8,23.2 
510,23.3,19.4 
520,23.7,20.3 
530,25.9,23.2 
540,27.1,20.5 
550,26.5,19.4 
560,32.1,22.6 
570,28.8,23.6 
580,30.4,26.2 
590,27.9,28.4 
600,29.3,28.3 
610,37.5,29.4 
620,40.7,30.9 
630,37.4,30.5 
640,31.9,28.1 
650,31.7,32.4 
660,32.4,29.8 
670,36.9,35.5 
680,38.8,36.1 
690,37.5,37.4 
700,35.8,37.2 
710,33.1,36 
720,4.3,35.2 
730,0,27.5 
740,0,33.8 
750,0,30 
760,0,23.6 
770,0,26.5 
780,0,12.5 
790,0,0.6 
800,0,4.8 
810,0,13.3 
820,0,12.3 
830,0,12 
840,0,4.2 
850,0,6.9 
860,0,9.3 
870,0,4.1 
880,0,0.3 
887,0,0.2 
