time,page 
0,7.255 
10,6.189 
20,6.011 
30,5.036 
40,5.036 
50,5.031 
60,5.031 
70,5.031 
80,4.907 
90,4.907 
100,4.907 
110,4.907 
120,4.907 
130,4.907 
140,4.907 
150,4.907 
160,4.907 
170,4.907 
180,4.907 
190,4.907 
200,4.462 
210,4.462 
220,4.462 
230,4.462 
240,4.462 
250,4.462 
260,4.462 
270,4.462 
280,4.462 
290,4.422 
300,4.422 
310,4.422 
320,4.422 
330,4.422 
340,4.422 
350,4.422 
360,4.422 
370,4.422 
380,1.232 
390,0.762 
400,0.708 
410,0.708 
420,0.625 
430,0.625 
440,0.619 
450,0.619 
460,0.619 
470,0.619 
480,0.612 
490,0.606 
500,0.606 
510,0.575 
520,0.575 
530,0.575 
540,0.575 
550,0.575 
560,0.575 
570,0.575 
580,0.575 
590,0.575 
600,0.575 
610,0.575 
620,0.575 
630,0.575 
640,0.575 
650,0.575 
660,0.575 
670,0.575 
680,0.575 
690,0.575 
700,0.575 
710,0.575 
720,0.575 
730,0.575 
740,0.575 
750,0.575 
760,0.575 
770,0.575 
780,0.575 
790,0.575 
800,0.575 
810,0.575 
820,0.575 
830,0.575 
840,0.575 
850,0.575 
860,0.575 
870,0.575 
880,0.575 
887,0.575 
