time,502,200,500,422,400,302 
410,2.4,118.4,0.3,65.8,138.4,72.9 
420,6.4,117.4,1.2,61.9,135.8,66.6 
430,4.4,113,1.4,62.6,135.5,66.5 
440,12.4,118.7,1.7,63.1,146.7,66.7 
450,23.5,117.5,2.2,64.3,156.8,64.9 
460,23.1,127.9,2.9,71.7,175.1,66.8 
470,37.3,135.6,4,80.2,214.9,69.2 
480,20.5,152.5,5.1,97.5,238.9,70.7 
490,26.5,169.6,5.9,98.4,261.2,68.9 
500,30,183.2,11.2,107.8,294,62.2 
510,38.4,167.8,18.3,99.2,277.3,56.3 
520,11.7,173,20.7,101.3,264,53.5 
530,9.5,183.2,19.3,115.6,308.1,56.8 
540,11.6,187.7,25.3,108.7,291.9,53.9 
550,11.3,192.2,23.9,112.5,296.8,53.8 
560,20.4,194.5,28.4,108.8,302.5,52.6 
570,30.3,195.3,21.6,113.9,327.2,52.2 
580,20.7,204.1,21.9,119.6,338.8,48.6 
590,40.9,207.6,26.7,130.2,377.2,47.3 
600,38.7,220.4,32.4,133.9,397.1,47.3 
610,5.3,270.7,45.7,178.9,463.3,59.2 
620,0,228.7,40.3,156.2,423.1,61.2 
630,0,206.7,46.7,148.1,397.3,54 
640,0,237.7,50.9,138.9,368.3,57.7 
651,0,211.9,53.8,104.1,260.5,55.1 
660,0,185.7,25.6,91.8,250.6,50.3 
670,0,209.2,15.9,119.5,298.5,61.3 
680,0.5,218.7,21.7,126.9,328.8,65.8 
690,12,235.1,25.2,127.8,343.8,65.8 
700,31.4,227.2,19.5,127.6,355.8,67.3 
710,66.1,218.1,21.6,136,397.7,70 
720,46,207.9,25.1,144.4,403.6,74.2 
730,39.1,199.3,26.9,157.8,445.2,79.5 
740,7.4,216,38.1,173.1,435.9,87.9 
750,0,195.8,57.8,135.9,335.3,83.7 
760,0,127.8,47.1,71.1,172,62.1 
770,0,53.2,13.8,19.6,51,27.5 
780,0,11.1,5.6,3.7,10.2,7.1 
790,0,2.4,1.1,1,2.2,1.5 
800,0,0.9,0.3,0.6,1.1,0.7 
810,0,0.7,0,0.4,0.9,0.4 
820,0,0.2,0,0.1,0.2,0.2 
822,0,0,0,0,0,0 
