time,size_sent,size_rcv 
0,3.10234375,115.03125 
10,19.51015625,341.84921875 
20,58.86640625,748.67578125 
30,133.70234375,1564.9359375 
40,252.81953125,2694.35859375 
50,388.36953125,4121.33984375 
60,557.03671875,5725.11171875 
70,720.2578125,7233.30546875 
80,940.11796875,9456.0921875 
90,1211.28203125,11941.2640625 
100,1526.30859375,14966.61953125 
110,1848.83046875,17738.9078125 
120,2158.365625,20571.9859375 
130,2428.36640625,23098.315625 
140,2700.8765625,25632.14140625 
150,2985.9703125,28444.28671875 
160,3345.77734375,31758.09375 
170,3748.5890625,35317.1640625 
180,4142.275,38976.70234375 
190,4514.7859375,42540.2453125 
200,4901.8609375,46319.8 
210,5438.840625,51340.9234375 
220,6059.80703125,57195.12578125 
230,6690.3,62984.67890625 
240,7279.19609375,68403.53671875 
250,7899.54296875,74301.87890625 
260,8660.2578125,81459.87421875 
270,9455.496875,88945.88203125 
280,10285.0046875,96658.93359375 
290,11237.42421875,105576.91171875 
300,12445.1671875,116961.3953125 
310,13658.10390625,128303.671875 
320,14793.91015625,138698.0625 
330,15970.5953125,149558.0109375 
340,17151.7,160890.4015625 
350,18328.29609375,171750.62421875 
360,19585.17578125,183130.13515625 
370,20856.19375,195172.2734375 
380,22210.86484375,206892.03671875 
390,23811.10859375,217986.91171875 
400,25701.41875,230054.89921875 
410,27848.696875,243177.9203125 
420,30213.3390625,256034.478125 
430,32586.61953125,268082.00234375 
440,35119.29375,280344.8 
450,37560.521875,291251.42265625 
460,39984.3140625,304355.515625 
470,42425.49609375,316735.45546875 
480,44851.26796875,330084.584375 
490,47370.29765625,343797.24296875 
500,49890.92109375,356609.06796875 
510,52662.928125,370296.22578125 
520,55687.0171875,384596.26328125 
530,58653.190625,398532.43515625 
540,61634.234375,412081.44375 
550,64655.94375,426444.36171875 
560,67744.7578125,440619.1671875 
570,70952.6546875,454926.446875 
580,74450.77890625,470417.165625 
590,78076.3640625,484888.21796875 
600,81836.11484375,499829.53671875 
610,85575.0640625,514525.80390625 
620,89367.153125,529125.5859375 
630,93272.19765625,544122.3296875 
640,97300.78359375,559492.434375 
650,101163.31640625,574505.24921875 
660,105077.9484375,589800.12421875 
670,109129.34453125,606570.17578125 
680,113063.17578125,622124.95625 
690,116941.19453125,638651.7203125 
700,120890.58359375,654008.41796875 
710,124703.078125,668936.40625 
720,128835.1875,681807.85703125 
730,132712.75625,692968.753125 
740,135910.6140625,704214.30625 
750,138178.93203125,713613.340625 
760,139807.65390625,723275.61875 
770,141066.803125,732037.0203125 
780,142116.28359375,740431.4046875 
790,142991.89375,747772.41484375 
800,143449.44296875,752598.94375 
810,143549.659375,753898.1703125 
820,143556.35703125,754659.53046875 
830,143558.99921875,755405.4953125 
840,143561.13125,756136.35078125 
848,143562.99609375,756149.4421875 
