time,page 
0,7.753 
10,1.725 
20,1.375 
30,1.166 
40,1.166 
50,1.162 
60,1.162 
70,1.122 
80,1.122 
90,1.122 
100,1.086 
110,1.086 
120,1.086 
130,1.086 
140,1.086 
150,1.086 
160,1.086 
170,1.086 
180,1.086 
190,1.086 
200,1.086 
210,1.086 
220,1.07 
230,1.063 
240,0.971 
250,0.971 
260,0.971 
270,0.971 
280,0.971 
290,0.93 
300,0.87 
310,0.87 
320,0.87 
330,0.828 
340,0.828 
350,0.828 
360,0.828 
370,0.828 
380,0.828 
390,0.828 
400,0.828 
410,0.828 
420,0.828 
430,0.828 
440,0.825 
450,0.798 
460,0.798 
470,0.798 
480,0.76 
490,0.76 
500,0.76 
510,0.76 
520,0.76 
530,0.76 
540,0.76 
550,0.76 
560,0.76 
570,0.76 
580,0.76 
590,0.76 
600,0.76 
610,0.76 
620,0.76 
630,0.76 
640,0.76 
651,0.76 
660,0.76 
670,0.76 
680,0.76 
690,0.76 
700,0.76 
710,0.76 
720,0.76 
730,0.76 
740,0.76 
750,0.76 
760,0.76 
770,0.76 
780,0.76 
790,0.76 
800,0.76 
810,0.76 
820,0.76 
822,0.76 
