time,freemem@tsung_controller@ip-172-31-20-240 
0,3514.21484375 
10,3516.4375 
20,3516.4375 
30,3516.4375 
40,3516.4375 
50,3516.4375 
60,3516.4375 
70,3516.4375 
80,3516.4375 
90,3516.4375 
100,3516.4375 
110,3516.4375 
120,3516.4375 
130,3516.4375 
140,3516.4375 
150,3516.4375 
160,3516.4375 
170,3516.4375 
180,3516.4375 
190,3516.4375 
200,3516.4375 
210,3516.4375 
220,3516.4375 
230,3516.4375 
240,3516.4375 
250,3516.4375 
260,3516.4375 
270,3516.4375 
280,3516.4375 
290,3516.4375 
300,3516.4375 
310,3516.4375 
320,3516.4375 
330,3516.4375 
340,3516.4375 
350,3516.4375 
360,3516.4375 
370,3516.4375 
380,3516.4375 
390,3516.4375 
400,3516.4375 
410,3516.4375 
420,3516.4375 
430,3516.4375 
440,3516.4375 
450,3516.4375 
460,3516.4375 
470,3516.4375 
480,3516.4375 
490,3516.4375 
500,3516.4375 
510,3516.4375 
520,3516.4375 
530,3516.4375 
540,3516.4375 
550,3516.4375 
560,3516.4375 
570,3516.4375 
580,3516.4375 
590,3516.4375 
600,3516.4375 
610,3516.4375 
620,3516.4375 
630,3516.4375 
640,3516.4375 
650,3516.4375 
660,3516.4375 
670,3516.4375 
680,3516.4375 
690,3516.4375 
700,3516.4375 
710,3516.4375 
720,3516.4375 
730,3516.4375 
740,3516.4375 
750,3516.4375 
760,3516.4375 
770,3516.4375 
780,3516.4375 
790,3516.4375 
800,3516.4375 
810,3516.4375 
820,3516.4375 
830,3516.4375 
840,3516.4375 
848,3516.4375 
