time,freemem@tsung_controller@ip-172-31-23-127 
0,3505.53125 
10,3505.53125 
20,3504.8515625 
30,3498.23046875 
40,3489.421875 
50,3482.76171875 
60,3477.0078125 
70,3471.171875 
80,3470.93359375 
90,3468.3984375 
100,3467.91796875 
110,3467.91796875 
120,3466.3203125 
130,3466.3203125 
140,3466.3203125 
150,3460.4140625 
160,3458.45703125 
170,3453.984375 
180,3453.5078125 
190,3452.6953125 
200,3448.12109375 
210,3430.5859375 
220,3425.98046875 
230,3425.98046875 
240,3408.25 
250,3407.1484375 
260,3404.87109375 
270,3395.90234375 
280,3374.03125 
290,3364.5625 
300,3361.50390625 
310,3358.87109375 
320,3350.75390625 
330,3342.109375 
340,3338.92578125 
350,3308.3828125 
360,3294.02734375 
370,3255.34375 
380,3224.60546875 
390,3196.58203125 
400,3184.0859375 
410,3139.16796875 
420,3117.26953125 
430,3091.04296875 
440,3070.74609375 
450,3056.75390625 
460,3035.375 
470,3010.84375 
480,3000.98828125 
490,2996.14453125 
500,2977.5078125 
510,2963.640625 
520,2963.640625 
530,2963.640625 
540,2960.49609375 
550,2960.49609375 
560,2942.05078125 
570,2938.484375 
580,2938.484375 
590,2917.1328125 
600,2899.93359375 
610,2889.16015625 
620,2876.51953125 
630,2876.51953125 
640,2876.51953125 
651,2876.51953125 
660,2876.51953125 
670,2876.51953125 
680,2876.51953125 
690,2862.00390625 
700,2816.43359375 
710,2762.96875 
720,2754.55078125 
730,2754.55078125 
740,2754.55078125 
750,2754.55078125 
760,2754.55078125 
770,2754.55078125 
780,2754.55078125 
790,2754.55078125 
800,2754.55078125 
810,2754.55078125 
820,2754.55078125 
