time,page 
0,6.55 
10,6.391 
20,5.852 
30,5.852 
40,5.593 
50,5.593 
60,5.109 
70,5.109 
80,5.109 
90,5.109 
100,5.109 
110,5.109 
120,5.109 
130,5.109 
140,5.109 
150,5.109 
160,5.109 
170,5.109 
180,5.109 
190,5.109 
200,5.109 
210,5.109 
220,5.109 
230,5.109 
240,5.109 
250,5.109 
260,5.109 
270,5.109 
280,5.109 
290,5.109 
300,5.109 
310,5.109 
320,5.109 
330,5.109 
340,5.109 
350,5.109 
360,5.109 
370,5.109 
380,0.461 
390,0.449 
400,0.438 
410,0.421 
420,0.421 
430,0.421 
440,0.421 
450,0.421 
460,0.421 
470,0.421 
480,0.421 
490,0.421 
500,0.421 
510,0.42 
520,0.42 
530,0.42 
540,0.42 
550,0.42 
560,0.42 
570,0.42 
580,0.42 
590,0.42 
600,0.42 
610,0.42 
620,0.42 
630,0.42 
640,0.42 
650,0.42 
660,0.42 
670,0.42 
680,0.42 
690,0.42 
700,0.42 
710,0.42 
720,0.42 
730,0.42 
740,0.42 
750,0.42 
760,0.42 
770,0.42 
780,0.42 
790,0.42 
800,0.42 
810,0.42 
820,0.42 
830,0.42 
837,0.42 
