time,freemem@tsung_controller@ip-172-31-29-45 
0,3496.5546875 
10,3498.2734375 
20,3498.2734375 
30,3498.2734375 
40,3498.2734375 
50,3498.2734375 
60,3498.2734375 
70,3498.2734375 
80,3498.2734375 
90,3498.2734375 
100,3498.2734375 
110,3498.2734375 
120,3498.2734375 
130,3498.2734375 
140,3498.2734375 
150,3498.2734375 
160,3498.2734375 
170,3498.2734375 
180,3498.2734375 
190,3498.2734375 
200,3498.2734375 
210,3498.2734375 
220,3498.2734375 
230,3498.2734375 
240,3498.2734375 
250,3498.2734375 
260,3498.2734375 
270,3498.2734375 
280,3498.2734375 
290,3498.2734375 
300,3498.2734375 
310,3498.2734375 
320,3498.2734375 
330,3498.2734375 
340,3498.2734375 
350,3498.2734375 
360,3498.2734375 
370,3498.2734375 
380,3498.2734375 
390,3498.2734375 
400,3498.2734375 
410,3498.2734375 
420,3498.2734375 
430,3498.2734375 
440,3498.2734375 
450,3498.2734375 
460,3498.2734375 
470,3498.2734375 
480,3498.2734375 
490,3498.2734375 
500,3498.2734375 
510,3498.2734375 
520,3498.2734375 
530,3498.2734375 
540,3498.2734375 
550,3498.2734375 
560,3498.2734375 
570,3498.2734375 
580,3498.2734375 
590,3498.2734375 
600,3498.2734375 
610,3498.2734375 
620,3498.2734375 
630,3498.2734375 
640,3498.2734375 
650,3498.2734375 
660,3498.2734375 
670,3498.2734375 
680,3498.2734375 
690,3498.2734375 
700,3498.2734375 
710,3498.2734375 
720,3498.2734375 
730,3498.2734375 
740,3498.2734375 
750,3498.2734375 
760,3498.2734375 
770,3498.2734375 
780,3498.2734375 
790,3498.2734375 
800,3498.2734375 
810,3498.2734375 
820,3498.2734375 
830,3498.2734375 
837,3498.2734375 
