time,size_sent,size_rcv 
0,4.00546875,157.8921875 
10,32.8328125,523.1921875 
20,121.91484375,1486.65234375 
30,266.51953125,2982.37734375 
40,435.53515625,4582.50078125 
50,635.62578125,6291.42734375 
60,825.34140625,8174.68125 
70,1005.35078125,9910.83359375 
80,1207.4578125,11723.7671875 
90,1413.221875,13748.58515625 
100,1687.84921875,16317.7734375 
110,1966.60625,18892.16640625 
120,2256.5140625,21543.23515625 
130,2494.975,23805.2 
140,2752.421875,26233.89296875 
150,3053.6546875,29165.5734375 
160,3431.153125,32675.621875 
170,3821.6828125,36275.7734375 
180,4227.99140625,40118.9328125 
190,4615.721875,43831.63203125 
200,5086.6328125,48297.05078125 
210,5635.1140625,53760.68046875 
220,6368.353125,60564.965625 
230,7126.21328125,67578.86953125 
240,7843.315625,74232.6 
250,8577.16484375,81151.37421875 
260,9389.50390625,88996.9609375 
270,10333.5140625,97635.81796875 
280,11345.5796875,107123.58046875 
290,12380.34296875,116615.1078125 
300,13478.01484375,126923.0921875 
310,14653.0296875,138071.86171875 
320,15924.396875,150233.61796875 
330,17305.79453125,162911.046875 
340,18688.9390625,175661.31015625 
350,19997.025,188058.64453125 
360,21337.3078125,200782.94921875 
370,22608.7953125,213081.0390625 
380,23927.10234375,225270.5015625 
390,25483.91640625,236858.0390625 
400,27376.35546875,248457.44296875 
410,29538.890625,260630.91015625 
420,31930.1703125,273411.06171875 
430,34194.70859375,285421.0921875 
440,36545.5015625,298537.1359375 
450,38868.84140625,311870.7890625 
460,41256.47578125,324513.83828125 
470,43640.43046875,336768.37578125 
480,46137.28984375,349738.43828125 
490,48778.175,362395.52109375 
500,51568.0953125,375801.29765625 
510,54497.90390625,388753.1453125 
520,57343.8296875,401537.36640625 
530,60327.303125,414056.45234375 
540,63380.70390625,427266.37109375 
550,66536.30546875,440883.52890625 
560,69948.48828125,453909.3140625 
570,73488.85234375,468255.271875 
580,77204.8109375,482017.10546875 
590,80955.97109375,495630.83125 
600,84666.071875,509596.21484375 
610,88708.71328125,523639.6359375 
620,92813.12265625,538638.35390625 
630,97077.4828125,554139.9234375 
640,101474.17890625,568442.753125 
650,105867.765625,582574.2078125 
660,110263.853125,598096.58203125 
670,114580.70625,612707.50234375 
680,118956.784375,627570.9859375 
690,123179.84296875,641524.73515625 
700,127849.271875,656697.21796875 
710,132555.56875,671260.315625 
720,137019.6484375,684447.39921875 
730,141072.81640625,696376.1609375 
740,144095.109375,706552.1875 
750,146273.696875,716006.99609375 
760,147551.825,723749.3046875 
770,148475.0234375,730495.3609375 
780,149295.42890625,737719.77578125 
790,150006.8953125,743505.15703125 
800,150269.61796875,745297.60546875 
810,150307.59609375,745462.2734375 
820,150313.82734375,745518.9640625 
830,150318.2140625,745553.6921875 
837,150319.57734375,745560.38671875 
