time,502,200,500,422,400,302 
380,8.9,101.6,,1.1,6,99 
390,45.8,90.8,,11,54.7,88.3 
400,89.5,85,,21.8,126.7,71.8 
410,110.4,88.9,0.3,29.3,167.4,71.5 
420,130.7,94.8,4,33.6,194.6,71.2 
430,123.7,90,6.7,36,177.9,64.8 
440,115.8,102.8,7.6,40.3,181.2,66.6 
450,107.9,104.6,9.4,39.7,183.6,66 
460,123.1,96.4,7.9,38.1,194.4,64 
470,131.5,90.2,9.3,38.9,204.6,61.1 
480,138.5,98,8.4,40.9,211.1,64.1 
490,172.2,94.2,8.3,36.7,234.9,58 
500,164.2,102.9,10.5,45.6,249.5,64.8 
510,191.5,92.5,8,47.6,284.3,57.2 
520,179,95.9,11.1,47.5,265.9,61 
530,206.4,90.4,12.1,46.9,285.4,51.2 
540,201.5,96.9,10.9,51.6,302.4,57.1 
550,227.5,101.4,11,49.3,316.6,50.2 
560,249.4,93.4,14.3,53.9,342.8,55.9 
570,246,106,13.7,59.4,367.6,58.7 
580,276.5,98.1,12.3,58.7,391.3,55.2 
590,292.8,94.5,14.1,60.7,405,48.8 
600,279.5,101.8,14.6,63.8,389.3,50.9 
610,325.4,100.3,15,59.9,436.3,53 
620,310.3,108.1,16.9,72.3,448.9,52.8 
630,329,110.5,17,69,471.7,50.1 
640,349.4,98.8,17.4,72.8,478.7,53.4 
650,367,94.6,14.6,65.5,501.1,46.8 
660,344.2,108,17.7,77.2,486.9,51.1 
670,346.4,101.5,16.2,78.3,475.9,49.7 
680,355.6,104.8,20.8,73.6,469.1,51.5 
690,340.4,96.5,14.7,69.6,472.4,50.9 
700,381.8,104,16,74.8,524.1,55.6 
710,390,95.8,18.5,78.4,533.8,53 
720,350.3,83.1,17.4,76.6,517,47.6 
730,304.1,74.6,18,70.2,472.9,43 
740,198.5,64.4,20,64.9,326.9,38.8 
750,100.4,65.5,26.2,55.2,198.7,41.7 
760,21.6,56.1,24.6,36.4,71.7,45.2 
770,0,54.5,17.9,17.1,14.8,68.7 
780,0,62.3,3,3.9,1.7,72.1 
790,0,54.7,0.1,0.5,0,60.6 
800,0,20.6,0,0,0,20.8 
810,0,2.3,0,0,0,3.4 
820,0,0.4,0,0,0,0.6 
830,0,0.3,0,0,0,0.4 
837,0,0.1,0,0,0,0.1 
