time,connect,request 
0,1.113,6.55 
10,1.082,6.391 
20,0.97,5.852 
30,0.967,5.852 
40,0.967,5.593 
50,0.967,5.593 
60,0.814,5.109 
70,0.814,5.109 
80,0.814,5.109 
90,0.814,5.109 
100,0.804,5.109 
110,0.804,5.109 
120,0.804,5.109 
130,0.804,5.109 
140,0.804,5.109 
150,0.804,5.109 
160,0.785,5.109 
170,0.785,5.109 
180,0.785,5.109 
190,0.785,5.109 
200,0.785,5.109 
210,0.771,5.109 
220,0.771,5.109 
230,0.768,5.109 
240,0.768,5.109 
250,0.768,5.109 
260,0.768,5.109 
270,0.768,5.109 
280,0.768,5.109 
290,0.753,5.109 
300,0.747,5.109 
310,0.747,5.109 
320,0.747,5.109 
330,0.737,5.109 
340,0.737,5.109 
350,0.731,5.109 
360,0.731,5.109 
370,0.731,5.109 
380,0.731,0.411 
390,0.478,0.372 
400,0.466,0.372 
410,0.461,0.372 
420,0.461,0.372 
430,0.461,0.372 
440,0.459,0.369 
450,0.459,0.369 
460,0.459,0.364 
470,0.459,0.364 
480,0.459,0.364 
490,0.459,0.364 
500,0.459,0.364 
510,0.459,0.364 
520,0.459,0.364 
530,0.459,0.364 
540,0.459,0.364 
550,0.459,0.364 
560,0.459,0.364 
570,0.459,0.364 
580,0.459,0.364 
590,0.459,0.364 
600,0.459,0.364 
610,0.459,0.364 
620,0.459,0.364 
630,0.459,0.364 
640,0.459,0.364 
650,0.459,0.364 
660,0.459,0.364 
670,0.459,0.364 
680,0.459,0.364 
690,0.459,0.364 
700,0.459,0.364 
710,0.459,0.364 
720,0.459,0.364 
730,0.459,0.364 
740,0.459,0.364 
750,0.459,0.364 
760,0.459,0.364 
770,0.459,0.364 
780,0.459,0.364 
790,0.459,0.364 
800,0.459,0.364 
810,0.459,0.364 
820,0.459,0.364 
830,0.459,0.364 
837,0.459,0.364 
