time,session 
40,44107.442 
50,57060.822 
60,57060.822 
70,66456.663 
80,76430.755 
90,76430.755 
100,76430.755 
110,76430.755 
120,76430.755 
130,76430.755 
140,76430.755 
150,76430.755 
160,76430.755 
170,77614.442 
180,77614.442 
190,77614.442 
200,77614.442 
210,77614.442 
220,88502.291 
230,88502.291 
240,88502.291 
250,88502.291 
260,88502.291 
270,88502.291 
280,88502.291 
290,88502.291 
300,88502.291 
310,89423.324 
320,89423.324 
330,89423.324 
340,89423.324 
350,89423.324 
360,103832.569 
370,103832.569 
380,103832.569 
390,103832.569 
400,103832.569 
410,124459.558 
420,124459.558 
430,124459.558 
440,124459.558 
450,135141.335 
460,135141.335 
470,135141.335 
480,135141.335 
490,135141.335 
500,135141.335 
510,135141.335 
520,135141.335 
530,135141.335 
540,143363.8 
550,143363.8 
560,152326.486 
570,152326.486 
580,152326.486 
590,152326.486 
600,152326.486 
610,152326.486 
620,152326.486 
630,152326.486 
640,152326.486 
650,152326.486 
660,152326.486 
670,152326.486 
680,152326.486 
690,152326.486 
700,152326.486 
710,152326.486 
720,152326.486 
730,152326.486 
740,152326.486 
750,152326.486 
760,152326.486 
770,152326.486 
780,152326.486 
790,152326.486 
800,152326.486 
810,152326.486 
820,152326.486 
830,152326.486 
837,152326.486 
