time,session 
40,3509.7615985166276 
50,5428.928796876221 
60,4413.294465888714 
70,8615.741205200424 
80,9159.771369356762 
90,6401.99957696725 
100,6583.615392499795 
110,3626.808604394065 
120,4881.522748082749 
130,10801.646622503893 
140,3824.2355153299736 
150,8898.273446198487 
160,5693.2840818075265 
170,9673.68383841424 
180,6183.386329797168 
190,9055.056010316403 
200,7957.075528329726 
210,8019.750888139272 
220,9819.41689644465 
230,9216.328951567903 
240,6224.5706391774875 
250,9163.724880035446 
260,9928.651568034744 
270,6199.761290341321 
280,8820.419930827085 
290,10004.396212064798 
300,7948.381104973303 
310,9799.967339899607 
320,7833.835875460477 
330,8609.85765900056 
340,9344.930847613052 
350,9013.379039429195 
360,10214.855522371588 
370,8432.569301713544 
380,7506.818418300377 
390,9151.91287848949 
400,8889.915519487278 
410,11570.130608801064 
420,15090.793069560563 
430,16980.647325326994 
440,16168.037302679468 
450,18633.880388928646 
460,19899.260033497016 
470,21116.265994617275 
480,19370.19625573285 
490,17882.758386442456 
500,19286.461909424448 
510,16709.25457589653 
520,16443.356793562405 
530,18443.022290716337 
540,18741.334938452546 
550,17173.5369582391 
560,17967.883692710653 
570,16734.54804398158 
580,17234.918670749463 
590,17610.683320535565 
600,16417.85004565381 
610,15350.339774918508 
620,15285.553602026568 
630,15250.773338791418 
640,15093.36560878606 
650,14812.18818952373 
660,14184.162868327769 
670,15456.376853652648 
680,13665.123959205663 
690,12909.29097194501 
700,15815.644224929149 
710,16009.69573751485 
720,13320.521485221687 
730,13717.97839290766 
740,14577.062859887663 
750,13823.40118783527 
760,14339.750140655118 
770,14443.170369687963 
780,14024.840575124792 
790,13577.702543050724 
800,9949.246743712836 
810,8771.812857419824 
820,0 
830,0 
837,0.0 
