time,connect,request 
0,1.3,1.7 
10,0.7,5.1 
20,1.3,15.2 
30,1.5,24.1 
40,0.9,28 
50,0.3,31.7 
60,1.8,31.9 
70,1.5,30.1 
80,1.1,32.8 
90,1.9,34.4 
100,1.5,44.4 
110,1.1,45.9 
120,1.4,47 
130,2,39.9 
140,2.8,42.6 
150,2.3,49.6 
160,1.9,61.3 
170,1.6,63.8 
180,3.8,67.4 
190,4.2,64.8 
200,3.9,76.7 
210,4.5,91.9 
220,3.9,118.9 
230,3.8,123.4 
240,5,118.3 
250,5.9,120.9 
260,6.6,134.9 
270,5.2,152.7 
280,6.1,166.1 
290,6,168.8 
300,8,180.1 
310,9.2,194 
320,10.3,208.8 
330,9.2,225.1 
340,11,221.4 
350,11.1,213.5 
360,14.5,217.9 
370,16.9,206.1 
380,20.5,216.4 
390,55.8,290.8 
400,130.4,394.8 
410,173.6,467.8 
420,214.6,528.9 
430,196.7,499.1 
440,200.5,514.3 
450,203.9,511.2 
460,210.5,523.9 
470,221.4,535.6 
480,234.1,561 
490,255.8,604.3 
500,267.3,637.2 
510,306.4,681.4 
520,288.9,660.4 
530,305.3,692.4 
540,331.4,720.4 
550,344.4,755.9 
560,369.9,809.8 
570,393.8,851.4 
580,416.1,892.1 
590,438.9,915.9 
600,419.9,899.8 
610,471,990 
620,481,1009 
630,502.2,1047.3 
640,512.9,1070.6 
650,532.4,1089.5 
660,529.5,1085.4 
670,517.6,1068 
680,510.8,1075.2 
690,501.3,1044 
700,555,1156.6 
710,566.2,1169.9 
720,526.6,1091.8 
730,487.4,983 
740,354.2,713.4 
750,225.6,487.8 
760,90,255.6 
770,20.9,173 
780,2.8,143 
790,0,115.9 
800,0.1,41.4 
810,0,5.7 
820,0,1 
830,0,0.7 
837,0,0.2 
