time,page 
0,9.07 
10,215.101 
20,215.101 
30,215.101 
40,215.101 
50,359.707 
60,359.707 
70,359.707 
80,359.707 
90,359.707 
100,359.707 
110,359.707 
120,359.707 
130,359.707 
140,359.707 
150,359.707 
160,359.707 
170,359.707 
180,359.707 
190,359.707 
200,359.707 
210,359.707 
220,359.707 
230,359.707 
240,359.707 
250,626.988 
260,626.988 
270,626.988 
280,626.988 
290,626.988 
300,626.988 
310,626.988 
320,626.988 
330,870.168 
340,1400.125 
350,3028.656 
360,3545.888 
370,4700.157 
380,6259.387 
390,6371.378 
400,6914.155 
410,7105.805 
420,7105.805 
430,7105.805 
440,7105.805 
450,7105.805 
460,7276.151 
470,7984.764 
480,7984.764 
490,7984.764 
500,7984.764 
510,7984.764 
520,7984.764 
530,8366.921 
540,8366.921 
550,8440.141 
560,9174.726 
570,9174.726 
580,9174.726 
590,9174.726 
600,9174.726 
610,9174.726 
620,9174.726 
630,9174.726 
640,9174.726 
650,9174.726 
660,9174.726 
670,9174.726 
680,9174.726 
690,9174.726 
700,9174.726 
710,9174.726 
720,9174.726 
730,9721.244 
740,9721.244 
750,9721.244 
760,9721.244 
770,9721.244 
780,9721.244 
790,9721.244 
800,9721.244 
810,9721.244 
820,9721.244 
830,9721.244 
837,9721.244 
