time,freemem@tsung_controller@ip-172-31-29-45 
0,3496.5546875 
10,3496.5546875 
20,3493.08203125 
30,3483.9765625 
40,3474.875 
50,3471.828125 
60,3471.828125 
70,3471.828125 
80,3466.5859375 
90,3465.83203125 
100,3465.83203125 
110,3463.46484375 
120,3451.24609375 
130,3451.24609375 
140,3451.24609375 
150,3451.24609375 
160,3451.24609375 
170,3451.24609375 
180,3447.87890625 
190,3447.87890625 
200,3440.3515625 
210,3432.828125 
220,3403.0234375 
230,3389.3046875 
240,3389.18359375 
250,3388.17578125 
260,3387.38671875 
270,3381.0546875 
280,3368.05859375 
290,3351.234375 
300,3351.234375 
310,3348.88671875 
320,3333.2734375 
330,3311.3359375 
340,3290.30078125 
350,3271.97265625 
360,3234.171875 
370,3200.953125 
380,3163.875 
390,3103.10546875 
400,3077.79296875 
410,3054.21484375 
420,3054.00390625 
430,3051.5390625 
440,3048.296875 
450,3048.296875 
460,3048.296875 
470,3048.296875 
480,3048.296875 
490,3048.296875 
500,3048.296875 
510,3048.296875 
520,3048.296875 
530,3048.296875 
540,3048.296875 
550,3048.296875 
560,3048.296875 
570,3042.80078125 
580,3035.28125 
590,3031.046875 
600,3031.046875 
610,3003.34765625 
620,3003.34765625 
630,3003.34765625 
640,3003.34765625 
650,3003.34765625 
660,3003.34765625 
670,3003.34765625 
680,3003.34765625 
690,3003.34765625 
700,3003.34765625 
710,2996.5078125 
720,2996.5078125 
730,2996.5078125 
740,2996.5078125 
750,2996.5078125 
760,2996.5078125 
770,2996.5078125 
780,2996.5078125 
790,2996.5078125 
800,2996.5078125 
810,2996.5078125 
820,2996.5078125 
830,2996.5078125 
837,2996.5078125 
