time,session 
40,0.5 
50,1.1 
60,0.9 
70,0.8 
80,1.4 
90,1.2 
100,0.4 
110,1.6 
120,1.2 
130,2.2 
140,1.4 
150,1.3 
160,0.8 
170,2 
180,2.1 
190,2.1 
200,2.5 
210,1.8 
220,2.3 
230,3.7 
240,3.4 
250,5 
260,4 
270,3.7 
280,3.9 
290,5.6 
300,6.1 
310,5.3 
320,4.6 
330,7.2 
340,5.8 
350,4.9 
360,6 
370,4.1 
380,4.7 
390,3.4 
400,4.6 
410,7.5 
420,10.6 
430,18.4 
440,19.6 
450,18.4 
460,17.5 
470,15.6 
480,17.9 
490,17.1 
500,18.8 
510,19.5 
520,23 
530,23.3 
540,21.3 
550,21.9 
560,25.5 
570,25.3 
580,26.9 
590,27 
600,29.5 
610,31.8 
620,31.2 
630,32.4 
640,34.6 
650,33 
660,35.9 
670,36.4 
680,37.8 
690,33.3 
700,34 
710,37.7 
720,37.9 
730,37 
740,37 
750,33.1 
760,26.9 
770,20 
780,12.1 
790,11.9 
800,8 
810,2.5 
820,0 
830,0 
837,0.1 
