time,size_sent,size_rcv 
0,4.00546875,157.8921875 
10,28.82734375,365.3 
20,89.08203125,963.46015625 
30,144.6046875,1495.725 
40,169.015625,1600.1234375 
50,200.090625,1708.9265625 
60,189.715625,1883.25390625 
70,180.009375,1736.15234375 
80,202.10703125,1812.93359375 
90,205.7640625,2024.81796875 
100,274.62734375,2569.18828125 
110,278.75703125,2574.39296875 
120,289.9078125,2651.06875 
130,238.4609375,2261.96484375 
140,257.446875,2428.69296875 
150,301.2328125,2931.68046875 
160,377.4984375,3510.0484375 
170,390.5296875,3600.1515625 
180,406.30859375,3843.159375 
190,387.73046875,3712.69921875 
200,470.9109375,4465.41875 
210,548.48125,5463.6296875 
220,733.2390625,6804.28515625 
230,757.86015625,7013.90390625 
240,717.10234375,6653.73046875 
250,733.84921875,6918.77421875 
260,812.3390625,7845.58671875 
270,944.01015625,8638.85703125 
280,1012.065625,9487.7625 
290,1034.76328125,9491.52734375 
300,1097.671875,10307.984375 
310,1175.01484375,11148.76953125 
320,1271.3671875,12161.75625 
330,1381.39765625,12677.42890625 
340,1383.14453125,12750.26328125 
350,1308.0859375,12397.334375 
360,1340.2828125,12724.3046875 
370,1271.4875,12298.08984375 
380,1318.30703125,12189.4625 
390,1556.8140625,11587.5375 
400,1892.4390625,11599.40390625 
410,2162.53515625,12173.4671875 
420,2391.2796875,12780.1515625 
430,2264.53828125,12010.03046875 
440,2350.79296875,13116.04375 
450,2323.33984375,13333.653125 
460,2387.634375,12643.04921875 
470,2383.9546875,12254.5375 
480,2496.859375,12970.0625 
490,2640.88515625,12657.0828125 
500,2789.9203125,13405.7765625 
510,2929.80859375,12951.84765625 
520,2845.92578125,12784.22109375 
530,2983.4734375,12519.0859375 
540,3053.40078125,13209.91875 
550,3155.6015625,13617.1578125 
560,3412.1828125,13025.78515625 
570,3540.3640625,14345.9578125 
580,3715.95859375,13761.83359375 
590,3751.16015625,13613.72578125 
600,3710.10078125,13965.38359375 
610,4042.64140625,14043.42109375 
620,4104.409375,14998.71796875 
630,4264.36015625,15501.56953125 
640,4396.69609375,14302.8296875 
650,4393.58671875,14131.4546875 
660,4396.0875,15522.37421875 
670,4316.853125,14610.9203125 
680,4376.078125,14863.48359375 
690,4223.05859375,13953.74921875 
700,4669.42890625,15172.4828125 
710,4706.296875,14563.09765625 
720,4464.0796875,13187.08359375 
730,4053.16796875,11928.76171875 
740,3022.29296875,10176.0265625 
750,2178.5875,9454.80859375 
760,1278.128125,7742.30859375 
770,923.1984375,6746.05625 
780,820.40546875,7224.41484375 
790,711.46640625,5785.38125 
800,262.72265625,1792.4484375 
810,37.978125,164.66796875 
820,6.23125,56.690625 
830,4.38671875,34.728125 
837,1.36328125,6.69453125 
