time,page 
0,1.7 
10,3.6 
20,9.9 
30,15.1 
40,18.9 
50,20.4 
60,21.3 
70,20.7 
80,21.8 
90,23.4 
100,28.4 
110,30.4 
120,31 
130,28 
140,29 
150,32.6 
160,39.6 
170,42.3 
180,45.2 
190,44.9 
200,50.8 
210,61.2 
220,77.1 
230,81.3 
240,79 
250,82.9 
260,90.6 
270,99.2 
280,110 
290,113 
300,121 
310,129.8 
320,137.7 
330,150.3 
340,145.6 
350,142.4 
360,146.2 
370,137 
380,144.7 
390,189 
400,254.9 
410,300.4 
420,349 
430,335 
440,348.8 
450,343.3 
460,349.8 
470,355.8 
480,372.8 
490,405.2 
500,422 
510,452.7 
520,440.7 
530,463.7 
540,478.4 
550,507.4 
560,540.2 
570,564.2 
580,592.1 
590,610.4 
600,599.5 
610,662.3 
620,670.3 
630,697.6 
640,711.2 
650,721 
660,725.6 
670,716.5 
680,723.8 
690,689.6 
700,766.5 
710,774 
720,714.7 
730,641.1 
740,478.9 
750,336.4 
760,185 
770,127.1 
780,103.7 
790,86.4 
800,34.4 
810,5.3 
820,0.6 
830,0.5 
837,0.2 
