time,page 
0,0.6586214448470813 
10,61.08643023322052 
20,41.40544578552552 
30,40.83140909804258 
40,38.06435171751887 
50,40.911092053773956 
60,32.86760929395441 
70,38.08081800063847 
80,35.794890906206234 
90,39.321921332369634 
100,39.96003893118746 
110,38.7058244507851 
120,35.56631513455987 
130,39.31372014990831 
140,43.370529783350754 
150,39.54180975600582 
160,39.76507662160503 
170,42.9630252932668 
180,37.99515149259486 
190,50.555547657843434 
200,55.02500734228167 
210,41.96534657922233 
220,48.025097483989306 
230,49.21678600474949 
240,43.65051951874616 
250,84.73309070095281 
260,55.66370345901924 
270,51.562489299512656 
280,53.61021525796002 
290,62.456254417604185 
300,60.20241260268657 
310,75.64776293168234 
320,93.04670530825655 
330,169.75596084751186 
340,292.5628717748099 
350,627.2504146976378 
360,830.7642709645675 
370,1223.1988298175431 
380,1516.0092706800572 
390,1977.1884335669097 
400,2102.262304457074 
410,1973.779737182925 
420,1890.871407521578 
430,1762.628657526261 
440,1729.421858180987 
450,1762.3165348379562 
460,1785.5408359542328 
470,1858.4303441497755 
480,1865.6341755338576 
490,1755.8910877049893 
500,1704.2168038966652 
510,1713.172932922626 
520,1653.350679797215 
530,1685.6435672671357 
540,1707.106062576096 
550,1686.2790639958196 
560,1608.8030360727066 
570,1516.2679582143614 
580,1481.2208750308369 
590,1559.7198421193289 
600,1472.2155321291546 
610,1407.4930303336193 
620,1437.7433254610971 
630,1363.219987807598 
640,1351.6894646843145 
650,1456.8542395699214 
660,1394.5281572304611 
670,1385.0974336225097 
680,1354.2495997630065 
690,1328.0125893917016 
700,1340.911368271015 
710,1351.3394252157257 
720,1416.7666342032558 
730,1517.4227439352624 
740,1731.5896271432227 
750,2003.414284650378 
760,2287.575485377909 
770,2003.8811517303122 
780,1279.9560148717214 
790,341.90138835674895 
800,119.71747844628129 
810,97.99718939916589 
820,28.208118154275294 
830,34.89336519970522 
837,116.859 
