time,recvpackets@tsung_controller@ip-172-31-19-141 
10,2866 
20,2866 
30,2866 
40,2866 
50,2866 
60,2866 
70,2866 
80,2866 
90,2866 
100,2866 
110,2866 
120,2866 
130,2866 
140,2916 
150,3016 
160,3141 
170,3546 
180,3546 
190,3546 
200,4905 
210,4905 
220,4905 
230,5095 
240,5580 
250,7171 
260,8121 
270,9639 
280,10084 
290,10084 
300,10084 
310,10084 
320,10084 
330,10084 
340,11633 
350,12904 
360,13958 
370,14377 
380,14545 
390,15532 
400,17423 
410,19455 
420,20759 
430,21299 
440,21299 
450,21299 
460,21299 
470,22126 
480,23097 
490,24163 
500,26093 
510,26093 
520,27960 
530,28803 
540,29063 
550,29063 
560,29367 
570,31341 
580,33626 
590,35328 
600,36559 
610,38681 
620,39542 
630,41346 
640,41823 
650,43005 
660,43005 
670,43005 
680,43005 
690,44300 
700,45147 
710,45970 
720,45970 
730,45970 
740,45970 
750,45970 
760,45970 
770,45970 
780,45970 
790,45970 
800,45970 
810,45970 
820,45970 
830,45970 
