time,recvpackets@tsung_controller@ip-172-31-19-141 
10,2866 
20,445 
30,445 
40,445 
50,445 
60,445 
70,445 
80,445 
90,445 
100,445 
110,445 
120,445 
130,445 
140,445 
150,445 
160,445 
170,445 
180,445 
190,445 
200,445 
210,445 
220,445 
230,445 
240,445 
250,445 
260,445 
270,445 
280,445 
290,445 
300,445 
310,445 
320,445 
330,445 
340,445 
350,445 
360,445 
370,445 
380,445 
390,445 
400,445 
410,445 
420,445 
430,445 
440,445 
450,445 
460,445 
470,445 
480,445 
490,445 
500,445 
510,445 
520,445 
530,445 
540,445 
550,445 
560,445 
570,445 
580,445 
590,445 
600,445 
610,445 
620,445 
630,445 
640,445 
650,445 
660,445 
670,445 
680,445 
690,445 
700,445 
710,445 
720,445 
730,445 
740,445 
750,445 
760,445 
770,445 
780,445 
790,445 
800,445 
810,445 
820,445 
830,238 
