time,cpu@tsung_controller@ip-172-31-30-21 
0,5.987874908884029 
10,0.5005005005005005 
20,0.5005005005005005 
30,0.5005005005005005 
40,0.5005005005005005 
50,0.5005005005005005 
60,0.5005005005005005 
70,0.5005005005005005 
80,0.5005005005005005 
90,0.5005005005005005 
100,0.5005005005005005 
110,0.5005005005005005 
120,0.5005005005005005 
130,0.5005005005005005 
140,0.5005005005005005 
150,0.5005005005005005 
160,0.5005005005005005 
170,0.5005005005005005 
180,0.5005005005005005 
190,0.5005005005005005 
200,0.5005005005005005 
210,0.5005005005005005 
220,0.5005005005005005 
230,0.5005005005005005 
240,0.5005005005005005 
250,0.5005005005005005 
260,0.5005005005005005 
270,0.5005005005005005 
280,0.5005005005005005 
290,0.5005005005005005 
300,0.5005005005005005 
310,0.5005005005005005 
320,0.5005005005005005 
330,0.5005005005005005 
340,0.5005005005005005 
350,0.5005005005005005 
360,0.5005005005005005 
370,0.5005005005005005 
380,0.5005005005005005 
390,0.5005005005005005 
400,0.5005005005005005 
410,0.5005005005005005 
420,0.5005005005005005 
430,0.5005005005005005 
440,0.5005005005005005 
450,0.5005005005005005 
460,0.5005005005005005 
470,0.5005005005005005 
480,0.5005005005005005 
490,0.5005005005005005 
500,0.5005005005005005 
510,0.5005005005005005 
520,0.5005005005005005 
530,0.5005005005005005 
541,0.5005005005005005 
550,0.5005005005005005 
560,0.5005005005005005 
570,0.5005005005005005 
580,0.5005005005005005 
590,0.5005005005005005 
600,0.5005005005005005 
610,0.5005005005005005 
620,0.5005005005005005 
630,0.5005005005005005 
640,0.5005005005005005 
650,0.5005005005005005 
660,0.5005005005005005 
670,0.5005005005005005 
680,0.5005005005005005 
690,0.5005005005005005 
700,0.5005005005005005 
710,0.5005005005005005 
720,0.5005005005005005 
730,0.5005005005005005 
740,0.5005005005005005 
750,0.5005005005005005 
760,0.5005005005005005 
