time,freemem@tsung_controller@ip-172-31-30-21 
0,3512.87890625 
10,3514.37109375 
20,3512.54296875 
30,3509.02734375 
40,3505.41015625 
50,3498.15625 
60,3491.984375 
70,3489.09375 
80,3484.4921875 
90,3485.09375 
100,3483.76953125 
110,3480.28515625 
120,3478.84375 
130,3477.86328125 
140,3478.94140625 
150,3478.96875 
160,3478.1328125 
170,3472.44140625 
180,3470.1484375 
190,3469.43359375 
200,3470.015625 
210,3468.3046875 
220,3446.61328125 
230,3434.4765625 
240,3434.59765625 
250,3433.234375 
260,3432.49609375 
270,3433.9765625 
280,3410.80859375 
290,3409.30078125 
300,3392.7421875 
310,3392.9765625 
320,3391.01171875 
330,3375.03125 
340,3358.19140625 
350,3342.125 
360,3339.515625 
370,3338.71484375 
380,3318.25390625 
390,3298.2734375 
400,3256.3125 
410,3231.390625 
420,3220.1484375 
430,3195.4453125 
440,3196.046875 
450,3172.95703125 
460,3170.5078125 
470,3132.11328125 
480,3116.81640625 
490,3078.90234375 
500,3041.9296875 
510,2993.04296875 
520,2937.5546875 
530,2916.0703125 
541,2904.99609375 
550,2893.140625 
560,2882.62890625 
570,2870.4296875 
580,2879.859375 
590,2901.16796875 
600,2899.47265625 
610,2922.06640625 
620,2923.34765625 
630,2929.70703125 
640,2938.0078125 
650,2932.4140625 
660,2928.35546875 
670,2919.6484375 
680,2899.76953125 
690,2894.03515625 
700,2913.54296875 
710,2941.97265625 
720,2957.7734375 
730,2976.078125 
740,3002.74609375 
750,3016.90625 
760,3026.9453125 
