time,session 
40,35155.062 
50,44315.92811111111 
60,48058.4007 
70,51434.60666666667 
80,49256.1936 
90,46711.611500000006 
100,52311.42454545455 
110,44476.78811111111 
120,47439.9925 
130,49617.167625 
140,53765.503142857146 
150,54379.4261 
160,54798.346999999994 
170,52411.3384 
180,64461.783800000005 
190,67416.27488888889 
200,66332.82075000001 
210,80347.37428571428 
220,80948.05642857142 
230,87228.878 
240,90621.68573333333 
250,89054.73435294117 
260,87785.81780555559 
270,86418.34702941174 
280,85913.58767692308 
290,77530.85744444442 
300,76778.09592647059 
310,72897.6736862745 
320,70646.91304545455 
330,70263.79018518516 
340,70340.64501694919 
350,66473.64153750005 
360,64730.97469072165 
370,64488.040989473695 
380,59516.76305217391 
390,63059.12859405935 
400,59468.910456310674 
410,58713.05836697248 
420,57409.30662499999 
430,56104.2339112426 
440,55720.22668831167 
450,57677.31525149703 
460,56530.27847590364 
470,56295.93715646258 
480,55509.40181875002 
490,56986.58954802262 
500,56867.345299492365 
510,56467.30758375636 
520,56808.60032701425 
530,55143.385480582554 
540,54814.287124497976 
550,54200.88689166669 
560,54100.288488888866 
570,55555.42358649791 
580,54308.00774786324 
590,53004.996056391 
600,51890.40021768706 
610,54231.344884745755 
620,52278.709513333335 
630,53833.315061946894 
640,53456.55002160495 
650,52674.86769337011 
660,52547.304272727255 
670,53178.28765706056 
680,54090.733141141165 
690,53848.43484272999 
700,54241.15751083594 
710,53398.34198711338 
720,53702.641834605645 
730,54817.361095679014 
740,54265.42847000001 
750,54547.44580281693 
760,56008.51492176869 
770,62078.90745814982 
780,71268.55384536083 
790,81803.99291304348 
800,91201.34816666665 
810,99057.862 
820,100231.866 
830,0 
833,120836.969 
