time,load@tsung_controller@ip-172-31-19-141 
0,0.0703125 
10,0.05859375 
20,0.05078125 
30,0.0390625 
40,0.0390625 
50,0.1015625 
60,0.08984375 
70,0.0703125 
80,0.05859375 
90,0.05078125 
100,0.0390625 
110,0.0390625 
120,0.03125 
130,0.01953125 
140,0.01953125 
150,0.01953125 
160,0.01171875 
170,0.01171875 
180,0.01171875 
190,0.01171875 
200,0.078125 
210,0.140625 
220,0.12109375 
230,0.41015625 
240,0.578125 
250,0.71875 
260,0.69140625 
270,0.75 
280,0.62890625 
290,0.609375 
300,0.66015625 
310,0.55859375 
320,0.62109375 
330,0.609375 
340,0.51171875 
350,0.671875 
360,0.6484375 
370,0.62890625 
380,0.53125 
390,0.609375 
400,0.6015625 
410,0.8203125 
420,0.83984375 
430,1.1015625 
440,1.078125 
450,1.0703125 
460,1.2109375 
470,1.33984375 
480,1.359375 
490,1.30078125 
500,1.25 
510,1.44140625 
520,1.6015625 
530,1.58984375 
540,1.578125 
550,1.48828125 
560,1.33984375 
570,1.51953125 
580,1.58984375 
590,1.578125 
600,1.48828125 
610,1.5 
620,1.5 
630,1.421875 
640,1.359375 
650,1.37890625 
660,1.3203125 
670,1.26953125 
680,1.23046875 
690,1.1796875 
700,1.1484375 
710,1.2109375 
720,1.1796875 
730,1.23046875 
740,1.26953125 
750,1.37890625 
760,1.3203125 
770,1.26953125 
780,1.23828125 
790,1.05078125 
800,0.890625 
810,0.75 
820,0.62890625 
830,0.5390625 
