time,502,200,500,422,400,302,504 
500,3,46629,557,182,633,51846, 
510,383,47133,1424,957,3015,51846, 
520,489,48023,2290,2038,6133,51846, 
530,489,49261,3150,3459,10016,51846, 
541,489,50568,4153,4915,13735,51846, 
550,489,52017,5165,6506,17466,51846, 
560,489,53606,6053,8067,21211,51846,80 
570,489,55115,6820,9606,24984,51846,80 
580,489,56743,7632,11244,29166,51846,80 
590,489,58467,8476,12933,33519,51846,80 
600,489,60250,9346,14691,37875,51846,80 
610,489,61997,10248,16388,42072,51846,80 
620,489,63838,11128,18087,46354,51846,80 
630,489,65645,12023,19888,50848,51846,80 
640,489,67410,12772,21627,55343,51846,80 
650,489,69237,13702,23469,60067,51846,80 
660,489,71072,14654,25294,64581,51846,80 
670,489,72958,15554,27090,68962,51846,80 
680,489,74816,16510,28893,73429,51846,80 
690,489,76663,17411,30742,78143,51846,158 
700,489,78349,18272,32680,83070,51846,160 
710,489,80138,19150,34685,88237,51846,160 
720,489,81615,20016,36517,92822,51846,160 
730,489,82672,20963,38133,96458,51846,160 
740,489,83386,21691,39360,98992,51846,160 
750,489,83847,22175,40165,100597,51846,160 
760,489,84083,22476,40636,101473,51846,160 
