time,sentpackets@tsung_controller@ip-172-31-19-141 
10,3178 
20,3178 
30,3178 
40,3178 
50,3178 
60,3178 
70,3178 
80,3178 
90,3178 
100,3178 
110,3178 
120,3178 
130,3178 
140,3178 
150,3178 
160,3178 
170,3178 
180,3178 
190,3178 
200,3775 
210,3775 
220,3775 
230,4144 
240,4297 
250,6077 
260,6994 
270,7769 
280,8696 
290,8696 
300,8696 
310,8696 
320,8696 
330,8696 
340,9960 
350,11101 
360,12130 
370,12508 
380,12723 
390,13894 
400,15435 
410,17208 
420,18492 
430,18987 
440,18987 
450,18987 
460,18987 
470,19672 
480,20394 
490,21934 
500,23280 
510,23581 
520,25202 
530,25937 
540,26053 
550,26412 
560,26918 
570,28456 
580,30570 
590,32019 
600,33504 
610,35338 
620,36415 
630,37755 
640,38007 
650,39107 
660,39107 
670,39107 
680,39107 
690,39982 
700,41166 
710,41305 
720,41305 
730,41305 
740,41305 
750,41305 
760,41305 
770,41305 
780,41305 
790,41305 
800,41305 
810,41305 
820,41305 
830,41305 
