time,page 
0,0.7 
10,2.7 
20,5.3 
30,9.8 
40,15.1 
50,17 
60,19.9 
70,21.9 
80,27.2 
90,28.9 
100,32 
110,27.7 
120,26.1 
130,28.9 
140,34.3 
150,36.3 
160,37.8 
170,30.5 
180,34.8 
190,41 
200,48.2 
210,65.3 
220,70.5 
230,69.2 
240,67.2 
250,68.8 
260,82.2 
270,97.3 
280,110.4 
290,118.9 
300,122.6 
310,127.1 
320,140.3 
330,155.5 
340,159.7 
350,153.2 
360,168 
370,187.3 
380,219.1 
390,250.5 
400,283 
410,296.5 
420,328.3 
430,342.8 
440,350 
450,369.7 
460,372 
470,376.3 
480,380.1 
490,368.7 
500,404.2 
510,417.9 
520,436.7 
530,467.3 
540,469.2 
550,471.2 
560,468 
570,511.9 
580,559.5 
590,568.2 
600,544.7 
610,575.9 
620,576.2 
630,573.4 
640,657.9 
650,612.3 
660,655.4 
670,651.6 
680,651.9 
690,656.3 
700,624.6 
710,669.3 
720,586.1 
730,573.4 
740,481 
750,349.1 
760,203.8 
770,121.4 
780,40.2 
790,12.4 
800,4.9 
810,1.5 
814,0 
