time,connect,request 
0,0.967,5.613 
10,0.967,4.774 
20,0.967,4.159 
30,0.967,3.866 
40,0.967,3.751 
50,0.961,3.751 
60,0.955,3.751 
70,0.909,3.686 
80,0.83,3.598 
90,0.83,3.598 
100,0.83,3.58 
110,0.83,3.58 
120,0.83,3.58 
130,0.83,3.58 
140,0.83,3.58 
150,0.83,3.58 
160,0.83,3.58 
170,0.822,3.58 
180,0.804,3.58 
190,0.804,3.58 
200,0.804,3.58 
210,0.804,3.461 
220,0.804,3.461 
230,0.804,3.461 
240,0.804,3.461 
250,0.804,3.461 
260,0.779,3.461 
270,0.779,3.461 
280,0.779,3.461 
290,0.779,3.461 
300,0.779,3.461 
310,0.779,3.461 
320,0.779,3.461 
330,0.779,3.461 
340,0.779,3.461 
350,0.779,0.415 
360,0.645,0.406 
370,0.506,0.388 
380,0.506,0.388 
390,0.492,0.38 
400,0.49,0.38 
410,0.49,0.38 
420,0.479,0.373 
430,0.477,0.373 
440,0.477,0.373 
450,0.477,0.373 
460,0.477,0.373 
470,0.477,0.373 
480,0.477,0.373 
490,0.477,0.373 
500,0.477,0.373 
510,0.477,0.373 
520,0.477,0.373 
530,0.477,0.373 
540,0.477,0.373 
550,0.477,0.373 
560,0.477,0.373 
570,0.477,0.373 
580,0.477,0.373 
590,0.477,0.373 
600,0.477,0.373 
610,0.477,0.373 
620,0.477,0.373 
630,0.477,0.373 
640,0.477,0.373 
650,0.477,0.373 
660,0.477,0.373 
670,0.477,0.373 
680,0.477,0.373 
690,0.477,0.373 
700,0.477,0.373 
710,0.477,0.373 
720,0.477,0.373 
730,0.477,0.373 
740,0.477,0.373 
750,0.477,0.373 
760,0.477,0.373 
770,0.477,0.373 
780,0.477,0.373 
790,0.477,0.373 
800,0.477,0.373 
810,0.477,0.373 
814,0.477,0.373 
