time,page 
0,5.613 
10,4.774 
20,4.774 
30,4.774 
40,4.774 
50,4.774 
60,4.774 
70,4.596 
80,4.596 
90,4.596 
100,4.596 
110,4.596 
120,4.596 
130,4.596 
140,4.596 
150,4.596 
160,4.596 
170,4.596 
180,4.596 
190,4.596 
200,4.596 
210,4.596 
220,4.596 
230,4.596 
240,4.596 
250,4.57 
260,4.57 
270,4.57 
280,4.57 
290,4.513 
300,4.513 
310,4.513 
320,4.513 
330,4.513 
340,4.513 
350,0.465 
360,0.437 
370,0.437 
380,0.437 
390,0.437 
400,0.437 
410,0.437 
420,0.437 
430,0.437 
440,0.433 
450,0.433 
460,0.427 
470,0.423 
480,0.423 
490,0.423 
500,0.423 
510,0.423 
520,0.423 
530,0.423 
540,0.423 
550,0.423 
560,0.423 
570,0.423 
580,0.423 
590,0.423 
600,0.423 
610,0.423 
620,0.423 
630,0.423 
640,0.423 
650,0.423 
660,0.423 
670,0.423 
680,0.423 
690,0.423 
700,0.423 
710,0.423 
720,0.423 
730,0.423 
740,0.423 
750,0.423 
760,0.423 
770,0.423 
780,0.423 
790,0.423 
800,0.423 
810,0.423 
814,0.423 
