time,users_count,finish_users_count 
0,7,0 
10,21,0 
20,25,0 
30,37,0 
40,48,1 
50,53,9 
60,73,18 
70,89,22 
80,106,38 
90,121,45 
100,129,61 
110,143,79 
120,168,89 
130,183,107 
140,202,121 
150,222,127 
160,240,148 
170,255,173 
180,293,185 
190,339,203 
200,367,217 
210,400,237 
220,432,259 
230,467,291 
240,522,343 
250,588,374 
260,654,395 
270,709,433 
280,763,474 
290,819,524 
300,904,584 
310,995,645 
320,1106,709 
330,1206,769 
340,1311,827 
350,1405,876 
360,1547,953 
370,1712,1021 
380,1875,1101 
390,2025,1192 
400,2198,1308 
410,2352,1423 
420,2533,1570 
430,2732,1736 
440,2899,1897 
450,3102,2064 
460,3298,2241 
470,3485,2435 
480,3707,2613 
490,3937,2800 
500,4177,2989 
510,4396,3177 
520,4603,3378 
530,4839,3575 
540,5118,3804 
550,5434,4041 
560,5739,4281 
570,5991,4502 
580,6269,4724 
590,6528,4986 
600,6781,5273 
610,7147,5576 
620,7492,5851 
630,7836,6140 
640,8163,6412 
650,8443,6695 
660,8775,7022 
670,9124,7366 
680,9444,7688 
690,9757,7999 
700,10029,8290 
710,10379,8650 
720,10512,8969 
730,10512,9300 
740,10512,9604 
750,10512,9882 
760,10512,10162 
770,10512,10387 
780,10512,10472 
790,10512,10500 
800,10512,10507 
810,10512,10512 
814,10512,10512 
