time,connect,request 
0,3.346,25.021 
10,7.26,97.251 
20,7.26,283.934 
30,7.26,283.934 
40,7.26,283.934 
50,7.26,283.934 
60,7.26,283.934 
70,7.26,283.934 
80,7.26,283.934 
90,7.26,343.24 
100,7.26,343.24 
110,7.26,343.24 
120,7.26,343.24 
130,7.26,343.24 
140,7.26,343.24 
150,7.26,343.24 
160,7.26,343.24 
170,7.26,343.24 
180,7.26,343.24 
190,7.26,343.24 
200,8.23,343.24 
210,8.23,343.24 
220,8.23,343.24 
230,9.78,343.24 
240,9.78,343.24 
250,9.78,343.24 
260,23.828,343.24 
270,23.828,343.24 
280,23.828,343.24 
290,23.828,368.296 
300,23.828,368.296 
310,23.828,368.296 
320,23.828,368.296 
330,23.828,368.296 
340,23.828,726.407 
350,30.27,726.407 
360,49.775,902.326 
370,61.138,1116.214 
380,61.138,2198.399 
390,71.1,2198.399 
400,76.086,2198.399 
410,95.161,3539.525 
420,95.161,3539.525 
430,95.161,4430.275 
440,95.161,5844.188 
450,95.161,7423.883 
460,95.161,8358.416 
470,95.161,9817.046 
480,95.161,10241.036 
490,95.161,10965.344 
500,1006.2,13214.662 
510,1006.2,13214.662 
520,1006.2,19108.223 
530,1006.2,19108.223 
540,1006.2,19108.223 
550,1006.2,19108.223 
560,1006.2,19108.223 
570,1006.2,27786.672 
580,1006.2,27786.672 
590,1006.2,27786.672 
600,1006.2,27786.672 
610,1006.2,27786.672 
620,1006.2,44361.428 
630,1006.2,44361.428 
640,1006.2,44361.428 
650,1006.2,44361.428 
660,1006.2,44361.428 
670,1006.2,44361.428 
680,1006.2,44361.428 
690,1006.2,44361.428 
700,1006.2,44361.428 
710,1006.2,44361.428 
720,1006.2,44361.428 
730,1006.2,44361.428 
740,1006.2,44361.428 
750,1006.2,44361.428 
760,1006.2,44361.428 
770,1006.2,44361.428 
780,1006.2,44361.428 
790,1006.2,44361.428 
800,1006.2,44361.428 
810,1006.2,44361.428 
820,1006.2,44361.428 
829,1006.2,44361.428 
