time,page 
0,7.476 
10,7.378 
20,6.843 
30,2.398 
40,2.398 
50,2.205 
60,2.176 
70,2.176 
80,2.071 
90,2.071 
100,2.071 
110,2.071 
120,2.071 
130,2.071 
140,1.999 
150,1.949 
160,1.949 
170,1.949 
180,1.949 
190,1.949 
200,1.949 
210,1.949 
220,1.894 
230,1.894 
240,1.858 
250,1.848 
260,1.831 
270,1.831 
280,1.831 
290,1.831 
300,1.831 
310,1.808 
320,1.722 
330,1.605 
340,1.605 
350,1.605 
360,1.593 
370,1.593 
380,1.593 
390,1.593 
400,1.593 
410,1.507 
420,1.507 
430,1.507 
440,1.507 
450,1.507 
460,1.507 
470,1.507 
480,1.507 
490,1.507 
500,1.507 
510,1.507 
520,1.507 
530,1.507 
540,1.507 
550,1.507 
560,1.507 
570,1.507 
580,1.507 
590,1.507 
600,1.507 
610,1.507 
620,1.507 
630,1.507 
640,1.507 
650,1.507 
660,1.507 
670,1.507 
680,1.507 
690,1.507 
700,1.507 
710,1.507 
720,1.507 
730,1.507 
740,1.507 
750,1.507 
760,1.507 
770,1.507 
780,1.507 
790,1.507 
800,1.507 
810,1.507 
820,1.507 
829,1.507 
