time,page 
0,5.512197151544926 
10,51.060913050547335 
20,65.19464576902048 
30,49.300484147084326 
40,32.64313439800499 
50,25.119991231770452 
60,27.429471709089416 
70,26.43519292571165 
80,35.84818459703769 
90,49.10575684610356 
100,33.62471762179597 
110,28.439540817260117 
120,30.946160155557635 
130,26.92762213244331 
140,45.18972474886796 
150,27.410557432317557 
160,32.04751092168698 
170,28.049744137663946 
180,26.655130823297647 
190,29.250953493705495 
200,37.37182021100797 
210,33.30033879564031 
220,28.303285099453145 
230,32.38254973014692 
240,37.10244140679287 
250,37.52273105497285 
260,35.13747774973384 
270,43.727930680141085 
280,39.24098844269638 
290,46.10067977497037 
300,35.93766108398767 
310,39.60011715222989 
320,49.18737021789984 
330,66.05564139083475 
340,119.86584542082633 
350,119.04088014763147 
360,161.03722845807206 
370,220.8172345422355 
380,269.0160091831743 
390,454.8266178261133 
400,301.30040969490005 
410,564.4008519931431 
420,605.775439186193 
430,939.1375078645908 
440,1406.4352442552608 
450,1830.0690754544707 
460,2379.6038380727896 
470,2636.4712355789015 
480,2949.0873298300767 
490,3031.075432406986 
500,3291.0883507923922 
510,3340.9133755956395 
520,3320.1992830760337 
530,3428.285574409609 
540,3303.78061188149 
550,3307.8516994733172 
560,3334.9245517072577 
570,3403.7153022805464 
580,3371.395124040126 
590,3331.37575607685 
600,3251.148531235238 
610,3224.9088733577332 
620,3257.3193945562302 
630,3300.4638057913667 
640,3366.846512937536 
650,3237.304358377243 
660,3240.698939756874 
670,3187.1055219275186 
680,3159.184236966172 
690,3275.3007415614993 
700,3081.947606453583 
710,3216.234092033994 
720,3209.049057101657 
730,3260.5800883793086 
740,3289.16075783655 
750,3317.839640118595 
760,3443.1178636210648 
770,3524.7270002926007 
780,3249.63640129603 
790,2128.546275989353 
800,500.8067205946863 
810,57.80532389747356 
820,45.74169444909418 
829,52.69968053271291 
