time,session 
40,0.1 
50,0.5 
60,1.1 
70,0.9 
80,0.5 
90,0.8 
100,0.8 
110,1 
120,1.2 
130,1.1 
140,1 
150,1.6 
160,1 
170,1.4 
180,1.8 
190,1.5 
200,2.1 
210,1.6 
220,1.5 
230,3.7 
240,3.1 
250,3 
260,4.7 
270,5 
280,4.3 
290,6 
300,5.7 
310,5.6 
320,4.9 
330,4.7 
340,6.7 
350,7.8 
360,8.7 
370,9.8 
380,9.9 
390,9.2 
400,11.1 
410,12.2 
420,11.7 
430,13.2 
440,9.6 
450,10.4 
460,10.5 
470,9.2 
480,9.4 
490,9.6 
500,9.6 
510,11.6 
520,12.9 
530,15.9 
540,19.5 
550,18.5 
560,22.8 
570,21.1 
580,23.4 
590,24.5 
600,26.4 
610,26.4 
620,29.8 
630,28 
640,28.4 
650,30.4 
660,30.4 
670,33.8 
680,35.9 
690,37.1 
700,33.1 
710,31.2 
720,33.3 
730,35.6 
740,35.9 
750,34.9 
760,34.9 
770,31.1 
780,25 
790,24.3 
800,25.9 
810,9.5 
820,1.2 
829,0.3 
