time,connect,request 
0,0.6,0.8 
10,1.1,2.2 
20,0.9,5.2 
30,1.1,14.3 
40,1.4,21.1 
50,1.8,25.1 
60,1.5,22 
70,1.8,23.2 
80,2,26.4 
90,1.3,27.5 
100,1.8,30.6 
110,2.1,33.4 
120,1.9,37.1 
130,1.7,39.9 
140,3,42.9 
150,3.1,41.7 
160,2.1,44.5 
170,2.2,50.8 
180,4.6,54.5 
190,4.5,52.8 
200,5.3,64.9 
210,6.5,83.9 
220,10.2,94.4 
230,10.8,112.5 
240,14,123 
250,15.4,137.7 
260,18.3,146.1 
270,19.3,156.9 
280,24.5,168.2 
290,23.5,168.5 
300,24.3,159.5 
310,25.2,166.4 
320,30.3,195.3 
330,48.7,233.4 
340,59.3,267.8 
350,74.2,290.2 
360,88.7,301.1 
370,97.2,323.5 
380,117.6,348.9 
390,139.3,358.4 
400,152.8,395 
410,158.8,399.3 
420,171.5,416.9 
430,158.1,403.5 
440,152.5,387.2 
450,152.1,376 
460,141.4,392.2 
470,152,399.4 
480,175.2,445 
490,196.7,480.8 
500,199.3,470.2 
510,243.8,568.8 
520,261.8,598.3 
530,278.8,642.5 
540,299.8,676.7 
550,315.3,693.8 
560,326.7,722.3 
570,322.7,723.6 
580,370.1,805.5 
590,397.1,850.6 
600,423,897.7 
610,429.8,910.8 
620,443.7,938.6 
630,445.9,951.4 
640,439.3,951.7 
650,493.6,1030.8 
660,507.4,1049 
670,496.3,1035.8 
680,476.2,981 
690,476.9,1023.7 
700,471.7,1004.4 
710,454.8,938.4 
720,482.6,1015.7 
730,470.7,1003.8 
740,442.7,894.4 
750,321.8,667.3 
760,229.4,515.6 
770,129,346.6 
780,82.1,264.9 
790,64.9,248.3 
800,40.7,159.8 
810,2.4,35.2 
820,0.2,4.5 
829,0,0.4 
