time,freemem@tsung_controller@ip-172-31-29-45 
0,3496.65234375 
10,3496.65234375 
20,3496.65234375 
30,3494.5078125 
40,3488.44140625 
50,3481.32421875 
60,3480.265625 
70,3480.05078125 
80,3480.05078125 
90,3476.69921875 
100,3476.44921875 
110,3476.23046875 
120,3472.75 
130,3461.38671875 
140,3457.6328125 
150,3456.5546875 
160,3456.5546875 
170,3455.47265625 
180,3454.7734375 
190,3454.7734375 
200,3447.86328125 
210,3438.5546875 
220,3428.37890625 
230,3411.7578125 
240,3403.484375 
250,3391.57421875 
260,3381.45703125 
270,3374.4609375 
280,3374.20703125 
290,3369.07421875 
300,3369.07421875 
310,3369.07421875 
320,3362.81640625 
330,3331.7890625 
340,3313.703125 
350,3281.7890625 
360,3274.01953125 
370,3274.01953125 
380,3238.35546875 
390,3235.09375 
400,3233.08203125 
410,3206.55078125 
420,3202.35546875 
430,3201.8984375 
440,3169.11328125 
450,3134.74609375 
460,3069.57421875 
470,3031.3515625 
480,3001.125 
490,2948.046875 
500,2912.796875 
510,2878.171875 
520,2848.59765625 
530,2836.234375 
540,2831.640625 
550,2818.765625 
560,2812.9375 
570,2786.9453125 
580,2779.87109375 
590,2754.53125 
600,2754.53125 
610,2747.99609375 
620,2742.765625 
630,2741.078125 
640,2728.4296875 
650,2703.484375 
660,2703.484375 
670,2703.484375 
680,2700.07421875 
690,2696.7734375 
700,2696.7734375 
710,2696.7734375 
720,2686.671875 
730,2686.671875 
740,2686.671875 
750,2686.671875 
760,2686.671875 
770,2686.671875 
780,2686.671875 
790,2686.671875 
800,2686.671875 
810,2686.671875 
820,2686.671875 
829,2686.671875 
