time,users,connected 
0,15,14 
10,29,14 
20,39,11 
30,49,9 
40,54,5 
50,54,-5 
60,54,-1 
70,54,2 
80,54,2 
90,61,10 
100,68,7 
110,80,12 
120,80,-4 
130,84,7 
140,86,1 
150,98,13 
160,107,9 
170,107,-3 
180,120,16 
190,139,20 
200,163,23 
210,177,13 
220,185,3 
230,185,3 
240,204,22 
250,224,10 
260,232,17 
270,260,26 
280,292,33 
290,322,31 
300,366,45 
310,402,34 
320,482,72 
330,556,79 
340,623,38 
350,708,39 
360,835,58 
370,938,24 
380,1043,35 
390,1088,15 
400,1096,-25 
410,1105,-10 
420,1120,-11 
430,1146,34 
440,1170,38 
450,1170,-5 
460,1192,9 
470,1232,-5 
480,1304,57 
490,1345,-15 
500,1390,22 
510,1443,34 
520,1447,-27 
530,1476,23 
540,1534,23 
550,1625,112 
560,1664,-21 
570,1719,1 
580,1778,3 
590,1838,25 
600,1854,-11 
610,1930,67 
620,1986,38 
630,2013,-35 
640,2013,-9 
650,2023,-25 
660,2127,155 
670,2158,-17 
680,2220,-2 
690,2220,-63 
700,2220,-36 
710,2220,-23 
720,2220,-287 
730,2220,-187 
740,2220,-82 
750,2220,-68 
760,2220,-55 
770,2220,-48 
780,2220,-143 
790,2220,-127 
800,2220,-51 
810,2220,-2 
820,2220,-9 
830,2220,0 
833,2220,-1 
