time,recvpackets@tsung_controller@ip-172-31-20-240 
10,2234 
20,797.0 
30,985.0 
40,1805.0 
50,2260.0 
60,2637.0 
70,2291.0 
80,2262.0 
90,2004.0 
100,2341.0 
110,2686.0 
120,3337.0 
130,3.3e3 
140,3843.0 
150,3631.0 
160,4082.0 
170,4037.0 
180,4729.0 
190,5105.0 
200,6138.0 
210,6643.0 
220,7602.0 
230,8375.0 
240,8097.0 
250,8527.0 
260,8299.0 
270,9765.0 
280,10966.0 
290,11287.0 
300,11004.0 
310,11286.0 
320,9439.0 
330,11208.0 
340,11322.0 
350,11048.0 
360,13621.0 
370,16666.0 
380,18883.0 
390,20664.0 
400,22939.0 
410,23372.0 
420,24322.0 
430,25383.0 
440,24996.0 
450,23516.0 
460,23629.0 
470,24716.0 
480,25856.0 
490,27469.0 
500,28109.0 
510,29194.0 
520,29404.0 
530,30285.0 
540,30613.0 
550,32680.0 
560,33399.0 
570,33659.0 
580,35887.0 
590,38794.0 
600,38554.0 
610,39731.0 
620,38979.0 
630,41522.0 
640,42761.0 
650,46553.0 
660,42299.0 
670,37620.0 
680,38181.0 
690,39489.0 
700,42670.0 
710,44417.0 
720,44084.0 
730,38827.0 
740,34403.0 
750,25693.0 
760,16276.0 
770,9724.0 
780,5520.0 
790,4524.0 
800,2775.0 
810,1163.0 
820,313.0 
830,81.0 
