time,freemem@tsung_controller@ip-172-31-20-240 
0,3510.58984375 
10,3511.09765625 
20,3508.3203125 
30,3504.0703125 
40,3493.92578125 
50,3488.48828125 
60,3487.7734375 
70,3487.78125 
80,3485.37109375 
90,3485.96484375 
100,3486.4765625 
110,3484.76953125 
120,3486.5 
130,3483.24609375 
140,3479.37890625 
150,3475.87890625 
160,3468.91796875 
170,3468.2109375 
180,3468.09765625 
190,3462.16796875 
200,3450.19140625 
210,3447.74609375 
220,3439.1328125 
230,3439.5 
240,3442.87109375 
250,3430.796875 
260,3412.41015625 
270,3406.55859375 
280,3400.421875 
290,3398.9140625 
300,3372.9453125 
310,3369.62109375 
320,3371.83203125 
330,3344.04296875 
340,3327.7109375 
350,3286.4609375 
360,3270.546875 
370,3260.484375 
380,3210.09375 
390,3204.5859375 
400,3198.45703125 
410,3198.82421875 
420,3195.03515625 
430,3190.49609375 
440,3193.99609375 
450,3188.0390625 
460,3189.39453125 
470,3183.11328125 
480,3182.890625 
490,3183.5859375 
500,3181.7421875 
510,3186.29296875 
520,3183.921875 
530,3179.67578125 
540,3179.7734375 
550,3178.37109375 
560,3152.390625 
570,3149.60546875 
580,3151.62890625 
590,3146.62109375 
600,3151.70703125 
610,3154.37109375 
620,3142.421875 
630,3142.328125 
640,3139.31640625 
650,3131.26953125 
660,3118.9140625 
670,3127.37890625 
680,3133.3359375 
690,3137.703125 
700,3138.47265625 
710,3146.5703125 
720,3143.23046875 
730,3145.6796875 
740,3146.5703125 
750,3148.609375 
760,3150.16015625 
770,3166.890625 
780,3168.26171875 
790,3210.23046875 
800,3232.1015625 
810,3249.80859375 
820,3250.01171875 
830,3250.1640625 
