time,page 
0,7.555 
10,7.261 
20,6.951 
30,6.951 
40,6.547 
50,6.307 
60,6.307 
70,6.307 
80,5.633 
90,5.633 
100,5.633 
110,5.633 
120,5.633 
130,5.633 
140,5.633 
150,5.633 
160,5.633 
170,5.633 
180,5.633 
190,5.633 
200,5.582 
210,5.582 
220,5.582 
230,5.582 
240,5.582 
250,5.522 
260,5.522 
270,5.522 
280,5.522 
290,5.522 
300,5.522 
310,5.522 
320,1.144 
330,1.144 
340,0.772 
350,0.772 
360,0.716 
370,0.694 
380,0.689 
390,0.627 
400,0.627 
410,0.627 
420,0.627 
430,0.627 
440,0.627 
450,0.627 
460,0.627 
470,0.627 
480,0.627 
490,0.627 
500,0.627 
510,0.627 
520,0.627 
530,0.627 
540,0.627 
550,0.627 
560,0.627 
570,0.627 
580,0.627 
590,0.627 
600,0.627 
610,0.627 
620,0.627 
630,0.627 
640,0.627 
650,0.627 
660,0.627 
670,0.627 
680,0.627 
690,0.627 
700,0.627 
710,0.627 
720,0.627 
730,0.627 
740,0.627 
750,0.627 
760,0.627 
770,0.627 
780,0.627 
790,0.627 
800,0.627 
810,0.627 
820,0.627 
830,0.627 
833,0.627 
