time,sentpackets@tsung_controller@ip-172-31-20-240 
10,1629 
20,1629 
30,1629 
40,1629 
50,1629 
60,1629 
70,1629 
80,1629 
90,1629 
100,1629 
110,1629 
120,1688 
130,1688 
140,1888 
150,1888 
160,2094 
170,2094 
180,2429 
190,2608 
200,3104 
210,3291 
220,3704 
230,3972 
240,3972 
250,4224 
260,4224 
270,4586 
280,5175 
290,5461 
300,5461 
310,5865 
320,5865 
330,5865 
340,5865 
350,5865 
360,7945 
370,10931 
380,13316 
390,15906 
400,17535 
410,18962 
420,19290 
430,19926 
440,19926 
450,19926 
460,19926 
470,19926 
480,20940 
490,22264 
500,23084 
510,24359 
520,24891 
530,25348 
540,26390 
550,27823 
560,28161 
570,29078 
580,30866 
590,33067 
600,33841 
610,35064 
620,35064 
630,36235 
640,37419 
650,39596 
660,39596 
670,39596 
680,39596 
690,39596 
700,41070 
710,42850 
720,42850 
730,42850 
740,42850 
750,42850 
760,42850 
770,42850 
780,42850 
790,42850 
800,42850 
810,42850 
820,42850 
830,42850 
