time,connect,request 
0,1.4,1.9 
10,1.4,4.8 
20,1.1,11.5 
30,0.9,21.2 
40,1,28.9 
50,0.2,33.9 
60,1,33.1 
70,1.4,29.1 
80,1.5,27.2 
90,1.7,28.8 
100,1.4,37.2 
110,2,41.5 
120,1,44.9 
130,2.2,46.5 
140,2.2,50.5 
150,2.3,49.7 
160,2.3,52.4 
170,1.9,57.6 
180,2.9,66.1 
190,4.2,74 
200,4.2,83.9 
210,4,95 
220,2.6,98.4 
230,3.5,104.5 
240,5.5,103.9 
250,5.4,104.9 
260,4.7,116 
270,5.2,131 
280,5.9,137.5 
290,6.2,129.7 
300,9.4,136.7 
310,6.7,115 
320,11,131.3 
330,11.6,133.3 
340,11.8,136.2 
350,35.3,189.4 
360,76.7,260 
370,112.2,325.1 
380,158.2,393.9 
390,192.5,444.9 
400,212.1,475.4 
410,209.6,466.4 
420,225.5,498.4 
430,229.5,501.1 
440,227.2,488.2 
450,221.3,486.9 
460,226.4,500.3 
470,246.1,535.5 
480,257.9,548 
490,282.8,607.3 
500,307.2,641.7 
510,316.9,651.5 
520,322.9,670.5 
530,347.2,700.8 
540,359.8,730.4 
550,376.2,748.6 
560,358.9,736.7 
570,413.9,823.6 
580,439.7,867.4 
590,460.3,911.2 
600,479.8,938 
610,488.2,946.6 
620,486.9,951.4 
630,514.1,1012.9 
640,511.6,984.8 
650,549.5,1048.3 
660,568.7,1050.5 
670,555.3,1060.1 
680,572.2,1084 
690,599.5,1126.8 
700,592.8,1108.3 
710,622.6,1155.5 
720,569.5,1081.4 
730,507.1,933.2 
740,391.9,706.9 
750,245.8,454.5 
760,139,264.9 
770,73,140.6 
780,43.3,106.4 
790,30.6,81.7 
800,14.5,35.1 
810,5.5,10.9 
820,1.2,3.4 
830,0.1,0.4 
833,0,0.1 
