time,recvpackets@tsung_controller@ip-172-31-20-240 
10,2234 
20,797 
30,797 
40,797 
50,797 
60,797 
70,797 
80,797 
90,797 
100,797 
110,797 
120,797 
130,797 
140,797 
150,797 
160,797 
170,797 
180,797 
190,797 
200,797 
210,797 
220,797 
230,797 
240,797 
250,797 
260,797 
270,797 
280,797 
290,797 
300,797 
310,797 
320,797 
330,797 
340,797 
350,797 
360,797 
370,797 
380,797 
390,797 
400,797 
410,797 
420,797 
430,797 
440,797 
450,797 
460,797 
470,797 
480,797 
490,797 
500,797 
510,797 
520,797 
530,797 
540,797 
550,797 
560,797 
570,797 
580,797 
590,797 
600,797 
610,797 
620,797 
630,797 
640,797 
650,797 
660,797 
670,797 
680,797 
690,797 
700,797 
710,797 
720,797 
730,797 
740,797 
750,797 
760,797 
770,797 
780,797 
790,797 
800,797 
810,797 
820,313 
830,81 
