time,cpu@tsung_controller@ip-172-31-20-240 
0,9.969486649849225 
10,14.356929212362912 
20,2.8855721393034823 
30,1.8886679920477136 
40,2.19560878243513 
50,3.270564915758176 
60,3.5678889990089195 
70,2.788844621513944 
80,3.0784508440913605 
90,2.982107355864811 
100,2.59222333000997 
110,3.3797216699801194 
120,3.7848605577689245 
130,4.158415841584159 
140,4.195804195804196 
150,5.123152709359606 
160,6.156901688182721 
170,5.034550839091807 
180,6.9238377843719086 
190,6.777996070726916 
200,7.760314341846758 
210,8.504398826979472 
220,8.71694417238002 
230,9.126594700686947 
240,9.579667644183774 
250,9.941520467836257 
260,11.218568665377177 
270,11.165523996082271 
280,12.121212121212121 
290,12.390243902439025 
300,11.557296767874632 
310,11.937377690802348 
320,11.414634146341465 
330,13.157894736842104 
340,13.157894736842104 
350,17.21153846153846 
360,27.238454288407166 
370,35.80705009276438 
380,42.252252252252255 
390,45.593525179856115 
400,45.98930481283423 
410,46.54545454545455 
420,46.63023679417122 
430,47.0961887477314 
440,46.783088235294116 
450,46.33920296570899 
460,46.994535519125684 
470,46.7032967032967 
480,47.627737226277375 
490,47.50922509225092 
500,46.982358402971215 
510,48.1203007518797 
520,47.22483537158984 
530,47.768281101614434 
540,47.35349716446125 
550,47.5 
560,48.21600771456123 
570,47.92270531400966 
580,48.554913294797686 
590,49.064039408866996 
600,49.30278884462152 
610,49.25224327018943 
620,49.150849150849155 
630,49.353233830845774 
640,49.107142857142854 
650,49.40828402366864 
660,49.4059405940594 
670,49.25074925074925 
680,49.40239043824701 
690,49.30555555555556 
700,49.353233830845774 
710,49.308300395256914 
720,49.308300395256914 
730,49.35064935064935 
740,49.20477137176938 
750,49.40239043824701 
760,49.19678714859438 
770,32.577903682719544 
780,17.66953199617956 
790,14.423076923076922 
800,10.263929618768328 
810,4.935834155972359 
820,1.6898608349900597 
830,0.40040040040040037 
