time,connect,request 
0,0.722,7.555 
10,0.722,7.261 
20,0.722,4.69 
30,0.722,4.569 
40,0.722,4.569 
50,0.722,4.569 
60,0.722,4.479 
70,0.722,4.479 
80,0.722,4.479 
90,0.722,4.479 
100,0.722,4.479 
110,0.722,4.469 
120,0.722,4.232 
130,0.722,4.232 
140,0.722,4.232 
150,0.722,4.232 
160,0.722,4.232 
170,0.722,4.232 
180,0.722,4.232 
190,0.722,4.213 
200,0.722,4.213 
210,0.722,4.213 
220,0.694,4.213 
230,0.694,4.213 
240,0.694,4.213 
250,0.689,4.213 
260,0.689,4.213 
270,0.689,4.213 
280,0.689,4.213 
290,0.689,4.213 
300,0.689,4.213 
310,0.689,4.213 
320,0.689,0.333 
330,0.689,0.333 
340,0.689,0.303 
350,0.49,0.303 
360,0.401,0.287 
370,0.401,0.285 
380,0.393,0.285 
390,0.393,0.275 
400,0.393,0.275 
410,0.382,0.275 
420,0.378,0.275 
430,0.378,0.275 
440,0.378,0.275 
450,0.378,0.275 
460,0.378,0.275 
470,0.378,0.275 
480,0.378,0.275 
490,0.378,0.275 
500,0.378,0.275 
510,0.365,0.275 
520,0.365,0.275 
530,0.365,0.275 
540,0.365,0.275 
550,0.365,0.275 
560,0.365,0.275 
570,0.365,0.275 
580,0.365,0.275 
590,0.365,0.275 
600,0.365,0.275 
610,0.365,0.275 
620,0.365,0.275 
630,0.365,0.275 
640,0.365,0.275 
650,0.365,0.275 
660,0.365,0.275 
670,0.365,0.275 
680,0.365,0.275 
690,0.365,0.275 
700,0.365,0.275 
710,0.365,0.275 
720,0.365,0.275 
730,0.365,0.275 
740,0.365,0.275 
750,0.365,0.275 
760,0.365,0.275 
770,0.365,0.275 
780,0.365,0.273 
790,0.365,0.273 
800,0.365,0.273 
810,0.365,0.273 
820,0.365,0.273 
830,0.365,0.273 
833,0.365,0.273 
