time,sentpackets@tsung_controller@ip-172-31-29-234 
10,147 
20,268 
30,551 
40,766 
50,892 
60,1054 
70,1313 
80,1600 
90,1849 
100,1914 
110,2084 
120,2178 
130,2384 
140,2384 
150,2401 
160,2705 
170,3118 
180,3118 
190,3169 
200,3417 
210,3965 
220,4598 
230,5464 
240,5539 
250,6450 
260,6450 
270,6833 
280,7181 
290,8074 
300,8192 
310,8766 
320,9481 
330,10567 
340,12511 
350,13796 
360,13796 
370,14562 
380,14736 
390,15880 
400,17343 
410,18915 
420,19391 
430,19903 
440,19903 
450,19903 
460,19903 
470,20353 
480,20696 
490,21977 
500,21977 
510,21977 
520,22218 
530,24858 
540,26539 
550,28924 
560,30900 
570,31560 
580,32214 
590,33251 
600,34770 
610,34862 
620,34989 
630,35279 
640,36041 
650,36041 
660,36749 
670,36749 
680,36749 
690,36893 
700,37791 
710,38823 
720,38823 
730,38823 
740,38823 
750,38823 
760,38823 
770,38823 
780,38823 
790,38823 
800,38823 
810,38823 
820,38823 
830,38823 
838,38823 
