time,users_count,finish_users_count 
0,9,0 
10,16,0 
20,24,0 
30,30,0 
40,40,5 
50,56,10 
60,68,16 
70,80,23 
80,96,32 
90,116,43 
100,134,55 
110,146,68 
120,158,80 
130,186,99 
140,209,118 
150,230,129 
160,250,144 
170,265,164 
180,293,187 
190,335,209 
200,379,229 
210,424,248 
220,470,275 
230,504,304 
240,565,338 
250,622,388 
260,668,427 
270,736,467 
280,791,511 
290,843,567 
300,939,617 
310,1043,670 
320,1145,736 
330,1263,791 
340,1374,852 
350,1454,958 
360,1582,1048 
370,1740,1154 
380,1902,1249 
390,2058,1347 
400,2219,1451 
410,2365,1573 
420,2544,1712 
430,2751,1858 
440,2926,1988 
450,3125,2101 
460,3318,2207 
470,3495,2324 
480,3726,2465 
490,3962,2609 
500,4201,2731 
510,4431,2855 
520,4672,2995 
530,4892,3143 
540,5162,3315 
550,5468,3529 
560,5774,3806 
570,6051,4054 
580,6353,4300 
590,6605,4575 
600,6875,4831 
610,7190,5106 
620,7505,5409 
630,7783,5699 
640,8083,5994 
650,8384,6273 
660,8710,6558 
670,9055,6864 
680,9378,7168 
690,9649,7477 
700,9882,7757 
710,10129,8060 
720,10171,8339 
730,10171,8682 
740,10171,9018 
750,10171,9417 
760,10171,9799 
770,10171,10069 
780,10171,10151 
790,10171,10165 
800,10171,10167 
810,10171,10168 
820,10171,10169 
830,10171,10169 
838,10171,10171 
