time,page 
0,1.3 
10,3.1 
20,6.8 
30,8.9 
40,12 
50,14.6 
60,16.2 
70,20.9 
80,24.6 
90,25.9 
100,28.6 
110,29.4 
120,31.1 
130,33.2 
140,33.7 
150,35.3 
160,42.6 
170,42.4 
180,42.7 
190,45.8 
200,52.3 
210,60.5 
220,74.6 
230,72 
240,85.7 
250,85 
260,92.5 
270,95.9 
280,105.6 
290,113.7 
300,119.2 
310,128.3 
320,143.6 
330,168.7 
340,192.1 
350,201.1 
360,205.3 
370,211.8 
380,213.8 
390,250.2 
400,279.1 
410,293.4 
420,303.2 
430,298.1 
440,285.1 
450,292 
460,303.5 
470,296.1 
480,328.1 
490,312.1 
500,322 
510,343.1 
520,391.8 
530,421.9 
540,472 
550,506.9 
560,528.2 
570,507.8 
580,553.3 
590,567.7 
600,548.9 
610,587.6 
620,590.3 
630,553.7 
640,593.4 
650,595.1 
660,600.2 
670,609 
680,588.6 
690,654.3 
700,579 
710,620.4 
720,574.5 
730,498.3 
740,450.7 
750,428.2 
760,318.7 
770,132.2 
780,30.1 
790,6.5 
800,1.7 
810,1.3 
820,1.3 
830,0.9 
838,0.7 
