time,size_sent,size_rcv 
0,2.44921875,104.70546875 
10,16.9015625,296.9453125 
20,68.96640625,890.0609375 
30,150.26796875,1685.75 
40,277.471875,3023.88203125 
50,436.2140625,4503.8453125 
60,642.49609375,6483.1546875 
70,844.85,8397.13125 
80,1061.05703125,10431.9296875 
90,1286.2578125,12503.0796875 
100,1546.51015625,14924.17109375 
110,1819.978125,17327.31171875 
120,2084.1890625,19821.1421875 
130,2328.80078125,22127.3625 
140,2607.38515625,24754.871875 
150,2954.81328125,28028.27734375 
160,3342.6578125,31500.034375 
170,3694.53046875,34673.22109375 
180,3998.47109375,37465.41328125 
190,4317.6921875,40707.384375 
200,4748.58046875,44996.20546875 
210,5305.44921875,50392.41796875 
220,5988.265625,56714.31015625 
230,6687.2375,63134.46015625 
240,7473.94140625,70224.7265625 
250,8258.3984375,77625.946875 
260,9037.39609375,84784.28984375 
270,9844.35078125,92216.134375 
280,10662.49453125,100000.5125 
290,11509.384375,107420.57109375 
300,12302.9171875,114875.796875 
310,13368.22109375,125815.553125 
320,14583.4703125,137002.81875 
330,15789.42890625,148263.209375 
340,17031.2015625,159513.95078125 
350,18205.4765625,170340.85078125 
360,19370.15625,181097.75390625 
370,20709.22421875,192998.44140625 
380,22145.628125,204957.92734375 
390,23835.93359375,215587.41875 
400,25750.91953125,227306.81875 
410,27899.6953125,239297.8328125 
420,30003.078125,250983.753125 
430,32333.00390625,264198.4421875 
440,34730.89921875,276142.0921875 
450,37233.46796875,288244.8625 
460,39809.43671875,300670.57109375 
470,42444.828125,314211.4921875 
480,45189.184375,327598.434375 
490,47919.975,341766.73359375 
500,50504.94140625,354461.8515625 
510,53286.52734375,367571.6828125 
520,56088.2484375,381571.24609375 
530,58928.6375,395113.0265625 
540,61838.68046875,410240.92265625 
550,64922.1109375,424567.91171875 
560,68187.1609375,440169.1296875 
570,71457.546875,454552.84140625 
580,75050.56640625,471167.5734375 
590,78812.6421875,487285.08828125 
600,82725.69375,503753.48984375 
610,86647.7265625,518467.0515625 
620,90452.4546875,533519.0890625 
630,94295.890625,549097.640625 
640,98187.20625,565423.18125 
650,102193.0921875,581280.66796875 
660,106009.928125,597455.978125 
670,110094.2,612894.2890625 
680,114022.82734375,629248.7515625 
690,117983.76796875,645491.8046875 
700,122019.24140625,662467.16015625 
710,126099.0484375,676964.29140625 
720,129930.0796875,689284.2328125 
730,133894.40625,700063.8640625 
740,137142.125,710196.28671875 
750,139558.17109375,720524.09296875 
760,141220.10078125,729287.25390625 
770,142311.359375,736561.04765625 
780,143236.08828125,743277.6234375 
790,144119.18828125,750564.75 
800,144776.97578125,755937.46015625 
810,145050.81875,760343.87734375 
820,145104.809375,761538.2453125 
830,145122.19609375,763383.28125 
840,145123.98828125,764124.640625 
845,145124.8421875,764124.753125 
