time,freemem@tsung_controller@ip-172-31-20-240 
0,3514.53515625 
10,3515.25390625 
20,3515.25390625 
30,3515.25390625 
40,3515.25390625 
50,3515.25390625 
60,3515.25390625 
70,3515.25390625 
80,3515.25390625 
90,3515.25390625 
100,3515.25390625 
110,3515.25390625 
120,3515.25390625 
130,3515.25390625 
140,3515.25390625 
150,3515.25390625 
160,3515.25390625 
170,3515.25390625 
180,3515.25390625 
190,3515.25390625 
200,3515.25390625 
210,3515.25390625 
220,3515.25390625 
230,3515.25390625 
240,3515.25390625 
250,3515.25390625 
260,3515.25390625 
270,3515.25390625 
280,3515.25390625 
290,3515.25390625 
300,3515.25390625 
310,3515.25390625 
320,3515.25390625 
330,3515.25390625 
340,3515.25390625 
350,3515.25390625 
360,3515.25390625 
370,3515.25390625 
380,3515.25390625 
390,3515.25390625 
400,3515.25390625 
410,3515.25390625 
420,3515.25390625 
430,3515.25390625 
440,3515.25390625 
450,3515.25390625 
460,3515.25390625 
470,3515.25390625 
480,3515.25390625 
490,3515.25390625 
500,3515.25390625 
510,3515.25390625 
520,3515.25390625 
530,3515.25390625 
540,3515.25390625 
550,3515.25390625 
560,3515.25390625 
570,3515.25390625 
580,3515.25390625 
590,3515.25390625 
600,3515.25390625 
610,3515.25390625 
620,3515.25390625 
630,3515.25390625 
640,3515.25390625 
650,3515.25390625 
660,3515.25390625 
670,3515.25390625 
680,3515.25390625 
690,3515.25390625 
700,3515.25390625 
710,3515.25390625 
720,3515.25390625 
730,3515.25390625 
740,3515.25390625 
750,3515.25390625 
760,3515.25390625 
770,3515.25390625 
780,3515.25390625 
790,3515.25390625 
800,3515.25390625 
810,3515.25390625 
820,3515.25390625 
830,3515.25390625 
840,3515.25390625 
845,3515.25390625 
