time,session 
40,0.5 
50,0.3 
60,0.8 
70,0.9 
80,1.3 
90,1 
100,0.8 
110,1.6 
120,1.2 
130,1.8 
140,1.4 
150,0.9 
160,1.5 
170,2.3 
180,2.4 
190,1.8 
200,1.1 
210,1.7 
220,1.8 
230,3.9 
240,3.2 
250,4.3 
260,4.2 
270,3.4 
280,3.9 
290,2.8 
300,3 
310,4 
320,3.6 
330,5 
340,3 
350,4.9 
360,4.1 
370,3.6 
380,4 
390,5.6 
400,8.6 
410,9.6 
420,11.6 
430,15.3 
440,17.2 
450,19 
460,16.3 
470,18.1 
480,18.3 
490,21.4 
500,19.6 
510,19.6 
520,23.2 
530,21 
540,20.3 
550,22 
560,23.6 
570,26.1 
580,23.5 
590,25.1 
600,29 
610,31.5 
620,31.3 
630,34.9 
640,27.9 
650,31.4 
660,28.5 
670,33.4 
680,33.8 
690,33.8 
700,31.7 
710,30.7 
720,30 
730,35.5 
740,33.1 
750,30.5 
760,23.6 
770,19.4 
780,21 
790,13.2 
800,14 
810,8.3 
820,1.6 
830,0.8 
840,0 
845,0.1 
