time,session 
40,43070.281 
50,45172.533 
60,61552.66 
70,61552.66 
80,62646.859 
90,62646.859 
100,63118.359 
110,63118.359 
120,63808.815 
130,78343.713 
140,78343.713 
150,78343.713 
160,78343.713 
170,81111.307 
180,81111.307 
190,81111.307 
200,81111.307 
210,83952.008 
220,83952.008 
230,83952.008 
240,94705.845 
250,94705.845 
260,94705.845 
270,106663.372 
280,106663.372 
290,106663.372 
300,106663.372 
310,106663.372 
320,106663.372 
330,115576.157 
340,115576.157 
350,115576.157 
360,115576.157 
370,128481.476 
380,128481.476 
390,128481.476 
400,128481.476 
410,128481.476 
420,140074.115 
430,140074.115 
440,161379.805 
450,161379.805 
460,161379.805 
470,161379.805 
480,161379.805 
490,161379.805 
500,161379.805 
510,161379.805 
520,161379.805 
530,161379.805 
540,161379.805 
550,161379.805 
560,161379.805 
570,161379.805 
580,161379.805 
590,161379.805 
600,161379.805 
610,161379.805 
620,161379.805 
630,161870.559 
640,161870.559 
650,161870.559 
660,161870.559 
670,161870.559 
680,161870.559 
690,161870.559 
700,161870.559 
710,161870.559 
720,161870.559 
730,161870.559 
740,161870.559 
750,161870.559 
760,161870.559 
770,161870.559 
780,161870.559 
790,161870.559 
800,161870.559 
810,161870.559 
820,161870.559 
830,161870.559 
840,161870.559 
845,161870.559 
