time,size_sent,size_rcv 
0,2.44921875,104.70546875 
10,14.45234375,192.23984375 
20,52.06484375,593.115625 
30,81.3015625,795.6890625 
40,127.20390625,1338.13203125 
50,158.7421875,1479.96328125 
60,206.28203125,1979.309375 
70,202.35390625,1913.9765625 
80,216.20703125,2034.7984375 
90,225.20078125,2071.15 
100,260.25234375,2421.09140625 
110,273.46796875,2403.140625 
120,264.2109375,2493.83046875 
130,244.61171875,2306.2203125 
140,278.584375,2627.509375 
150,347.428125,3273.40546875 
160,387.84453125,3471.75703125 
170,351.87265625,3173.18671875 
180,303.940625,2792.1921875 
190,319.22109375,3241.97109375 
200,430.88828125,4288.82109375 
210,556.86875,5396.2125 
220,682.81640625,6321.8921875 
230,698.971875,6420.15 
240,786.70390625,7090.26640625 
250,784.45703125,7401.2203125 
260,778.99765625,7158.34296875 
270,806.9546875,7431.84453125 
280,818.14375,7784.378125 
290,846.88984375,7420.05859375 
300,793.5328125,7455.22578125 
310,1065.30390625,10939.75625 
320,1215.24921875,11187.265625 
330,1205.95859375,11260.390625 
340,1241.77265625,11250.74140625 
350,1174.275,10826.9 
360,1164.6796875,10756.903125 
370,1339.06796875,11900.6875 
380,1436.40390625,11959.4859375 
390,1690.30546875,10629.49140625 
400,1914.9859375,11719.4 
410,2148.77578125,11991.0140625 
420,2103.3828125,11685.9203125 
430,2329.92578125,13214.6890625 
440,2397.8953125,11943.65 
450,2502.56875,12102.7703125 
460,2575.96875,12425.70859375 
470,2635.39140625,13540.92109375 
480,2744.35625,13386.9421875 
490,2730.790625,14168.29921875 
500,2584.96640625,12695.11796875 
510,2781.5859375,13109.83125 
520,2801.72109375,13999.56328125 
530,2840.3890625,13541.78046875 
540,2910.04296875,15127.89609375 
550,3083.43046875,14326.9890625 
560,3265.05,15601.21796875 
570,3270.3859375,14383.71171875 
580,3593.01953125,16614.73203125 
590,3762.07578125,16117.51484375 
600,3913.0515625,16468.4015625 
610,3922.0328125,14713.56171875 
620,3804.728125,15052.0375 
630,3843.4359375,15578.5515625 
640,3891.315625,16325.540625 
650,4005.8859375,15857.48671875 
660,3816.8359375,16175.31015625 
670,4084.271875,15438.3109375 
680,3928.62734375,16354.4625 
690,3960.940625,16243.053125 
700,4035.4734375,16975.35546875 
710,4079.80703125,14497.13125 
720,3831.03125,12319.94140625 
730,3964.3265625,10779.63125 
740,3247.71875,10132.42265625 
750,2416.04609375,10327.80625 
760,1661.9296875,8763.1609375 
770,1091.25859375,7273.79375 
780,924.72890625,6716.57578125 
790,883.1,7287.1265625 
800,657.7875,5372.71015625 
810,273.84296875,4406.4171875 
820,53.990625,1194.36796875 
830,17.38671875,1845.0359375 
840,1.7921875,741.359375 
845,0.85390625,0.1125 
