time,connect,request 
0,0.9,1.1 
10,0.3,2.4 
20,1.2,9.3 
30,0.7,13.4 
40,1.8,21.5 
50,0.7,25.8 
60,1.4,33.6 
70,1.8,33.6 
80,1.3,35.3 
90,1.1,36.6 
100,1.8,42.2 
110,1.2,43.9 
120,1.8,43.4 
130,2,40.4 
140,1.9,45.4 
150,1.8,56.1 
160,1,62.2 
170,2.7,57.5 
180,3.4,50.2 
190,3.9,53.5 
200,4.9,71.6 
210,4.1,91.2 
220,4.9,109.6 
230,2.8,114.4 
240,4.9,126.3 
250,6.1,128 
260,4.2,126 
270,8,128.6 
280,6.2,134.6 
290,5.2,131.5 
300,7.4,127.7 
310,12.1,184.1 
320,10.6,189.8 
330,9.8,195.6 
340,10.8,194.4 
350,10.1,186.4 
360,10.3,187.6 
370,24.4,227.2 
380,39.2,252.5 
390,86.4,331.9 
400,126.8,389.3 
410,157.8,450.3 
420,172,452.9 
430,197.5,504.8 
440,213.2,528.8 
450,234.5,556.4 
460,250.8,583 
470,267.7,602.1 
480,279.3,626.4 
490,279.8,623 
500,266.3,594.9 
510,285.8,635.7 
520,296.3,648.9 
530,303.4,658.7 
540,323.6,685.3 
550,345.8,729.6 
560,368,772.9 
570,370.3,775.4 
580,422.1,862.5 
590,448.8,909.7 
600,477.3,951.1 
610,483.2,954.1 
620,466.2,925.6 
630,468.2,942.7 
640,478.2,947.9 
650,496.9,978.4 
660,481.5,940 
670,508.2,998.3 
680,495.6,963.2 
690,486.5,970.2 
700,498,985.2 
710,516.9,1006.3 
720,476.7,943.4 
730,477.9,948.4 
740,391.7,771.5 
750,271.2,552.3 
760,152.6,356.7 
770,67.9,220.3 
780,32.9,189.2 
790,12.7,153.2 
800,1.8,110.9 
810,0.3,42.4 
820,0,8.4 
830,0,2.8 
840,0,0.4 
845,0,0.1 
