time,connect,request 
0,2.5625714285714283,9.738947368421051 
10,1.373916666666667,40.20363265306123 
20,1.4446999999999999,27.797669117647064 
30,1.2822857142857143,27.13585714285716 
40,1.4333749999999998,25.709524137931023 
50,0.989,29.08146551724136 
60,3.1405833333333333,50.86148310810811 
70,1.3169499999999998,29.514383512544807 
80,1.2921428571428568,25.783864779874214 
90,1.2269285714285714,26.755254237288177 
100,1.3224444444444443,25.80663383297648 
110,1.29275,26.612777310924354 
120,1.7987857142857142,28.21673835920177 
130,1.3148749999999998,26.47811566265057 
140,1.471111111111111,25.57762470862471 
150,1.636888888888889,28.09809813084111 
160,1.5885,26.5782798264642 
170,1.3564444444444446,28.679215686274517 
180,1.6875000000000004,26.114206315789456 
190,1.4156315789473684,28.37173937153419 
200,1.8120740740740744,29.493826086956492 
210,1.1741276595744683,28.820626190476197 
220,1.2439749999999994,30.529641949152573 
230,1.1879374999999996,35.67539425051332 
240,1.3828510638297868,37.4203104693142 
250,1.5798043478260866,40.35808793774316 
260,1.2801093749999999,40.58922364672363 
270,1.2453898305084747,51.37170549738221 
280,1.5054482758620695,51.47516963696374 
290,1.3661186440677966,57.87754166666672 
300,2.434352941176471,59.50756361474439 
310,6.58068918918919,265.8862981029811 
320,2.569728888888888,1678.8683533834585 
330,1.2964137931034485,911.379325765056 
340,1.420778947368422,458.9205980479151 
350,1.4833815789473697,880.6290148216765 
360,1.4482732240437168,1302.1616170316313 
370,1.5613836858006034,1597.508429915331 
380,1.3805019455252923,1401.8465164750917 
390,6.269743790849671,1167.20255153542 
400,2.4116563285834007,947.2268499999988 
410,2.445063511830633,852.8629763352163 
420,2.7706142546245944,751.3586685381559 
430,3.3986725254394097,720.6981601577136 
440,3.2247000928505067,736.6637374787382 
450,2.9751842987075077,738.8730321346579 
460,2.844927927927924,723.5136553087365 
470,3.2988580757509736,708.5605493212653 
480,3.5045221757322174,663.6352336108209 
490,3.914643047619058,631.6454014015663 
500,3.6060704066265012,594.2765431288951 
510,3.6830058439326283,594.2817218773665 
520,4.078275464445867,563.417806002295 
530,3.9646904541241823,538.0402972144849 
540,3.9061118901548264,530.7749596486407 
550,4.922681340528265,522.9836560367444 
560,4.608120619396904,488.94660451185524 
570,5.118756631118403,472.25977847856865 
580,5.524062421344085,460.8375509433953 
590,5.645605714285721,432.2624647271141 
600,6.215504577157781,409.35661655405545 
610,8.617691252856867,407.264446767087 
620,8.354671666666688,407.29651351076785 
630,9.165409733441022,375.0690431871112 
640,13.222475202715385,378.06881505078377 
650,12.62972713148182,351.2165719355434 
660,11.33247157190631,367.44941954499467 
670,10.326457093492044,379.3215531552033 
680,8.895679353184788,379.77322201691993 
690,10.19170195093682,370.98570550987637 
700,11.071890972605228,362.81983234946625 
710,13.194627782041456,348.03524893182345 
720,11.323285936689135,355.8035661443623 
730,8.935607056451612,381.5949937748759 
740,36.444357318876065,512.9248899347402 
750,3.9921249999999913,694.5155703195562 
760,2.8722864741641305,1163.5686401253863 
770,1.4011917808219168,1930.3800227146817 
780,1.404196428571429,1064.38743580247 
790,1.7152903225806448,684.3535303703712 
800,0,119.59177410468317 
810,0,64.95667088607594 
820,0,3313.5807499999996 
830,1.4235,5.808999999999999 
840,0,58927.395625000005 
850,1.5632432432432426,18221.55198989898 
860,1.2620285714285715,483.88657342657393 
870,1.4546666666666666,46.56908510638296 
880,1.3980000000000001,4.135111111111112 
890,4.22825,7514.704874999999 
900,0,15038.170250000001 
910,262.7437735849057,15730.39954028436 
920,10.321666666666667,1279.792321678321 
930,1.313,40.84474074074075 
938,0,55.40866666666667 
