time,users_count,finish_users_count 
0,14,0 
10,27,0 
20,38,0 
30,44,0 
40,60,5 
50,60,14 
60,74,23 
70,92,34 
80,106,43 
90,120,54 
100,138,59 
110,150,76 
120,164,93 
130,180,109 
140,198,126 
150,207,136 
160,229,147 
170,247,167 
180,274,184 
190,311,196 
200,338,208 
210,385,229 
220,425,247 
230,474,283 
240,523,313 
250,572,341 
260,631,378 
270,690,424 
280,752,474 
290,807,516 
300,892,570 
310,974,602 
320,1060,627 
330,1154,670 
340,1251,707 
350,1346,756 
360,1498,788 
370,1655,828 
380,1808,889 
390,1967,949 
400,2126,1018 
410,2289,1125 
420,2463,1243 
430,2637,1399 
440,2839,1559 
450,3030,1771 
460,3236,1953 
470,3438,2128 
480,3660,2296 
490,3893,2461 
500,4140,2669 
510,4375,2865 
520,4604,3077 
530,4848,3296 
540,5118,3534 
550,5440,3767 
560,5755,4015 
570,6080,4277 
580,6383,4540 
590,6698,4791 
600,7049,5078 
610,7414,5373 
620,7807,5698 
630,8169,6030 
640,8478,6353 
650,8788,6683 
660,9132,7019 
670,9527,7399 
680,9950,7810 
690,10336,8111 
700,10709,8460 
710,11065,8816 
720,11146,9167 
730,11146,9531 
740,11146,9888 
750,11146,10218 
760,11146,10498 
770,11146,10707 
780,11146,10865 
790,11146,10943 
800,11146,10985 
810,11146,11012 
820,11146,11016 
830,11146,11016 
840,11146,11017 
850,11146,11058 
860,11146,11074 
870,11146,11085 
880,11146,11085 
890,11146,11086 
900,11146,11088 
910,11146,11110 
920,11146,11137 
930,11146,11145 
938,11146,11146 
