time,users_count,finish_users_count 
0,1.4,0 
10,1.3,0 
20,1.1,0 
30,0.6,0 
40,1.6,0.5 
50,0,0.9 
60,1.4,0.9 
70,1.8,1.1 
80,1.4,0.9 
90,1.4,1.1 
100,1.8,0.5 
110,1.2,1.7 
120,1.4,1.7 
130,1.6,1.6 
140,1.8,1.7 
150,0.9,1 
160,2.2,1.1 
170,1.8,2 
180,2.7,1.7 
190,3.7,1.2 
200,2.7,1.2 
210,4.7,2.1 
220,4,1.8 
230,4.9,3.6 
240,4.9,3 
250,4.9,2.8 
260,5.9,3.7 
270,5.9,4.6 
280,6.2,5 
290,5.5,4.2 
300,8.5,5.4 
310,8.2,3.2 
320,8.6,2.5 
330,9.4,4.3 
340,9.7,3.7 
350,9.5,4.9 
360,15.2,3.2 
370,15.7,4 
380,15.3,6.1 
390,15.9,6 
400,15.9,6.9 
410,16.3,10.7 
420,17.4,11.8 
430,17.4,15.6 
440,20.2,16 
450,19.1,21.2 
460,20.6,18.2 
470,20.2,17.5 
480,22.2,16.8 
490,23.3,16.5 
500,24.7,20.8 
510,23.5,19.6 
520,22.9,21.2 
530,24.4,21.9 
540,27,23.8 
550,32.2,23.3 
560,31.5,24.8 
570,32.5,26.2 
580,30.3,26.3 
590,31.5,25.1 
600,35.1,28.7 
610,36.5,29.5 
620,39.3,32.5 
630,36.2,33.2 
640,30.9,32.3 
650,31,33 
660,34.4,33.6 
670,39.5,38 
680,42.3,41.1 
690,38.6,30.1 
700,37.3,34.9 
710,35.6,35.6 
720,8.1,35.1 
730,0,36.4 
740,0,35.7 
750,0,33 
760,0,28 
770,0,20.9 
780,0,15.8 
790,0,7.8 
800,0,4.2 
810,0,2.7 
820,0,0.4 
830,0,0 
840,0,0.1 
850,0,4.1 
860,0,1.6 
870,0,1.1 
880,0,0 
890,0,0.1 
900,0,0.2 
910,0,2.2 
920,0,2.7 
930,0,0.8 
938,0,0.1 
