time,page 
0,9.738947368421051 
10,54.78891666666669 
20,43.03903409090909 
30,43.18530496453902 
40,38.89698437500001 
50,44.51676595744678 
60,76.50322222222222 
70,43.17295287958114 
80,38.01775462962969 
90,40.51274358974357 
100,40.39620066889631 
110,40.40680573248405 
120,41.350722222222196 
130,39.32706737588648 
140,37.839537931034464 
150,43.890770909090904 
160,39.82307142857142 
170,42.28194230769229 
180,38.45931578947366 
190,41.7716493150685 
200,44.89369090909092 
210,43.631307001795406 
220,46.551022580645196 
230,52.71361363636364 
240,56.60868212824016 
250,61.09193957345968 
260,61.28400106723585 
270,77.4546041461006 
280,77.38898115079371 
290,86.84116636029407 
300,88.90819626998208 
310,372.2059560439557 
320,2129.445533123029 
330,1530.7424714603367 
340,688.4867221458034 
350,1301.3583508896784 
360,1850.4312498157706 
370,2324.992955882352 
380,2154.569354894109 
390,1779.0485802411918 
400,1451.298756941804 
410,1289.6326864042364 
420,1148.2494381313113 
430,1087.668094494894 
440,1108.3133270315975 
450,1099.2803023715367 
460,1067.431227630837 
470,1067.2677671828337 
480,999.9142986910982 
490,951.6152576461941 
500,893.1098516240164 
510,896.0866867030963 
520,854.1631364522397 
530,804.8145750418058 
540,800.655705918623 
550,774.4292538778727 
560,735.9478289248349 
570,699.3646494153733 
580,702.2451011915342 
590,651.3488470062881 
600,618.5881203365625 
610,618.0106370757187 
620,603.9413184162628 
630,566.3249979745336 
640,580.9175876245256 
650,533.0366479428069 
660,553.7910726040697 
670,563.2516441416133 
680,563.9187601901185 
690,565.3458668280898 
700,545.7280134767226 
710,528.6452391914627 
720,538.9931550977564 
730,593.4302188135878 
740,770.6641254976308 
750,1029.7610743582968 
760,1620.7994927087896 
770,2698.2315847328223 
780,1604.1434505862633 
790,922.8133884462164 
800,155.390590747331 
810,72.29298591549296 
820,3976.3445 
830,1.742 
840,59050.81725 
850,25274.386381118915 
860,652.6598584905668 
870,55.01554999999998 
880,7.641799999999999 
890,8589.714285714284 
900,15038.170250000001 
910,21007.84487341772 
920,1564.3155982905973 
930,50.16177272727273 
938,55.40866666666667 
