time,502,200,500,422,400,302,504 
310,1,52.1,,,0.3,57.3, 
320,17.2,27.5,0.2,5.7,17.8,24.7, 
330,0.1,94.5,0,5.2,13.4,89.4, 
340,0,102.5,0,3.1,9.3,110.5, 
350,0,97,3.1,2.2,3.6,110, 
360,7.9,91,0.5,1.5,6.4,98.2, 
370,22.8,86.5,0,5.4,21.6,76.4, 
380,23.3,98.3,0,12.1,37,90.2, 
390,49.2,100,0,17.3,67.6,94.8, 
400,78.1,98.1,0.7,26.5,110.4,84.2, 
410,106.6,91.4,2.6,32.6,149.9,77.5, 
420,120.6,84.8,2.5,34,173.8,65.2, 
430,133.7,90.4,3.7,39.7,199,66.1, 
440,131.1,92.7,5.7,42.6,194.1,62.9, 
450,127.1,93.3,8.5,44.6,188.1,61.2, 
460,135.5,88.3,8.4,43.2,195.7,60.1, 
470,131.4,96.5,6.7,46.7,211.4,59.8, 
480,139.5,96.3,9.8,48,217.9,65.1, 
490,164.2,90.6,9.7,48.4,241.2,59.5, 
500,179.7,78.7,8.8,43.3,248.3,51, 
510,186.3,90,9.9,48.2,269.2,56.9, 
520,192.4,93,8.2,56.9,291.2,54.8, 
530,213.5,84.1,11,54,303.2,52.2, 
540,220.2,85.3,11.3,51.4,314.8,45.6, 
550,217.2,97.5,12.5,59.9,321.9,52.9, 
560,245.3,88,12.7,56,337.6,45, 
570,259.6,78.8,9.8,50.9,339.5,38.3, 
580,265.5,90.1,11.8,60.3,372.4,47.9, 
590,294.4,92.1,13.3,59.1,410.1,45.4, 
600,307.8,88.1,14.5,64.5,428.9,43.3, 
610,333.3,86.2,13.1,59.5,443.8,40, 
620,326.9,91.7,15.4,66.7,440.8,43.4, 
630,354.2,97.1,14.1,61.1,462.6,40.9, 
640,352.8,96,15.1,69,505.9,44.1, 
650,350.3,82.2,13.9,65.3,489.6,41.9, 
660,367.4,89.1,19.9,66.9,498.4,43.6, 
670,376.4,82.7,17.1,64.6,476,38.5, 
680,375.5,79.4,16.9,59.5,462.7,34.6, 
690,352.7,95.1,14,67.4,486.1,42.4, 
700,389.2,85.5,16.8,63.3,506,40.5, 
710,377.7,83.6,16.8,63.2,495.1,40.3, 
720,398.4,76,17.2,69.1,567,40.1, 
730,331.1,58.2,15.9,60.2,484.8,29.6, 
740,240,59,19.4,63.4,381.6,33.3, 
750,133.9,62.8,25.2,55.9,242.4,33.7, 
760,53.3,49.9,27.4,40.3,110.1,38, 
770,3.3,47.4,21.3,27,35.6,45.9, 
780,0,59.7,9.1,13.7,14.8,64.7, 
790,0,28.7,1.9,2.1,1.3,33.5, 
800,0,17.4,0.2,0,0,18.7, 
810,0,3.6,0,0,0,4.3, 
820,0,0.4,0.1,0,0.1,0.6, 
830,0,0,0,0,0.1,0.1, 
840,0,0,0.1,0,0,0,0.7 
850,1.5,5.2,0.7,3.3,11.9,5,12 
860,1.4,4.4,0,0.9,2.8,4.7,0.1 
870,0,2,0,0.3,0.6,1.8,0 
880,0,0.2,0,0.2,0.5,0,0 
890,0,0.1,0.2,0.1,0.3,0,0.1 
900,0,0.1,0,0.1,0,0.1,0.1 
910,0,3.9,0.1,2.6,6.2,2.8,5.5 
920,0.3,6.5,0.2,0.5,0.4,6.4,0 
930,0,1,0.1,0.1,0,1.5,0 
938,0,0.2,0,0,0,0.1,0 
