time,connect,request 
0,10.724,20.222 
10,10.724,318.48 
20,10.724,318.48 
30,10.724,318.48 
40,10.724,318.48 
50,10.724,318.48 
60,23.394,952.755 
70,23.394,952.755 
80,23.394,952.755 
90,23.394,952.755 
100,23.394,952.755 
110,23.394,952.755 
120,23.394,952.755 
130,23.394,952.755 
140,23.394,952.755 
150,23.394,952.755 
160,23.394,952.755 
170,23.394,952.755 
180,23.394,952.755 
190,23.394,952.755 
200,23.394,952.755 
210,23.394,952.755 
220,23.394,952.755 
230,23.394,952.755 
240,23.394,952.755 
250,23.394,952.755 
260,23.394,952.755 
270,23.394,952.755 
280,23.394,952.755 
290,23.394,952.755 
300,82.083,952.755 
310,82.083,5244.589 
320,82.083,11264.132 
330,82.083,11391.768 
340,82.083,11391.768 
350,82.083,11391.768 
360,82.083,11391.768 
370,82.083,11391.768 
380,82.083,11391.768 
390,215.772,11391.768 
400,215.772,11391.768 
410,215.772,11391.768 
420,215.772,11391.768 
430,215.772,11391.768 
440,215.772,11391.768 
450,215.772,11391.768 
460,215.772,11391.768 
470,215.772,11391.768 
480,215.772,11391.768 
490,215.772,11391.768 
500,215.772,11391.768 
510,215.772,11391.768 
520,215.772,11391.768 
530,215.772,11391.768 
540,215.772,11391.768 
550,215.772,11391.768 
560,215.772,11391.768 
570,215.772,11391.768 
580,215.772,11391.768 
590,215.772,11391.768 
600,215.772,11391.768 
610,215.772,11391.768 
620,215.772,11391.768 
630,215.772,11391.768 
640,215.772,11391.768 
650,215.772,11391.768 
660,215.772,11391.768 
670,215.772,11391.768 
680,215.772,11391.768 
690,215.772,11391.768 
700,215.772,11391.768 
710,215.772,11391.768 
720,215.772,11391.768 
730,215.772,11391.768 
740,739.407,11391.768 
750,739.407,11391.768 
760,739.407,11391.768 
770,739.407,11391.768 
780,739.407,11391.768 
790,739.407,11391.768 
800,739.407,11391.768 
810,739.407,11391.768 
820,739.407,39265.11 
830,739.407,39265.11 
840,739.407,60001.379 
850,739.407,60006.675 
860,739.407,60006.675 
870,739.407,60006.675 
880,739.407,60006.675 
890,739.407,60006.675 
900,739.407,60006.675 
910,1702.048,60042.89 
920,1702.048,60042.89 
930,1702.048,60042.89 
938,1702.048,60042.89 
